PROVINCIA,MUNICIPIO,CODPARCELA,FECHA,_103_Fenología_B2_Yema_hinchada_,_104_Fenología_C_Punta_verde_,_105_Fenología_D_Hojas_incipientes_,_106_Fenología_E_Hojas_extendidas_,_301_Araña_a_T_urticae_cepas_con_presencia,_302_Araña_a_T_urticae_hojas_inferior_con_presencia,_317_Erinosis_E_vitis_cepas_con_presencia,_401_Lobesia_n_adultos_trampa_feromona_y_día,_405_Lobesia_racimos_con_puestas,_001_Gusanos_grises_yemas_con_daño,_101_Altica_n_de_adultos_hojas,_406_Caracoles_hojas_y_brotes_dañados,_409_Oruga_peluda_yemas_con_larvas,_418_Roedores_cepas_afectadas
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-07-31T00:00:00,,,,,8,4,4,,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-08-07T00:00:00,,,,,8,4,4,,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-08-14T00:00:00,,,,,8,2,0,,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-08-27T00:00:00,,,,,8,4,4,,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-09-04T00:00:00,,,,,8,4,0,0,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-00,2013-09-25T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-04-27T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-06-01T00:00:00,,,,,3,4,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-06-14T00:00:00,,,,,5,5,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-06-29T00:00:00,,,,,8,8,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-07-23T00:00:00,,,,,8,8,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-08-23T00:00:00,,,,,1,1,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-09-05T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-09-07T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,018-00008-00-D1,2007-09-26T00:00:00,,,,,1,1,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2010-11-01T00:00:00,,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-02-01T00:00:00,,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-03-10T00:00:00,1,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-03-16T00:00:00,1,2,1,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-03-23T00:00:00,1,1,1,2,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-03-30T00:00:00,,1,1,2,0,0,0,0,,0,0.01,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-04-06T00:00:00,,,1,1,0,0,0,,0,,0.15,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-04-13T00:00:00,,,1,1,0,0,0,,0,0,0.03,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-04-19T00:00:00,,,,1,0,0,0,,0,0,0.02,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-04-27T00:00:00,,,,,0,0,0,,0,0,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-05-04T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-05-11T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-05-18T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-05-25T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-06-01T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-06-08T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-06-15T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-06-22T00:00:00,,,,,0,0,,,0,,0.5,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-06-29T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-07-06T00:00:00,,,,,0,0,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-07-13T00:00:00,,,,,0,0,,,0,,0.08,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-07-20T00:00:00,,,,,0,0,,,0,,0.04,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-07-27T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-08-03T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-08-10T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-08-17T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-08-24T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-08-31T00:00:00,,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-09-07T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-09-14T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-09-21T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00121-01-01,2011-09-28T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-03-20T00:00:00,1,2,1,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-03-27T00:00:00,,,1,2,,,0,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-04-10T00:00:00,,1,1,2,,0,0,0,0,,2,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-04-17T00:00:00,,,1,1,,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-04-24T00:00:00,,,,1,,0,0,0,0,,0.2,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-02T00:00:00,,,,,,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-08T00:00:00,,,,,,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-14T00:00:00,,,,,,0,,,0,,0.3,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-15T00:00:00,,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-22T00:00:00,,,,,,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-05-29T00:00:00,,,,,2,5,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-06-05T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-06-12T00:00:00,,,,,2,3,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-06-19T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-06-26T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-07-03T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-07-10T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-07-17T00:00:00,,,,,15,10,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-07-24T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-07-31T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-08-07T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-08-14T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-08-21T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-08-28T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-09-03T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-09-10T00:00:00,,,,,0,0,,,0,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-09-18T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-09-25T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-10-02T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2007-10-08T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-01-30T00:00:00,,,,,,,,,,,,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-03-26T00:00:00,,,1,2,0,,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-04-02T00:00:00,,,,1,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-04-09T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-04-16T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-04-23T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-04-29T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-05-07T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-05-13T00:00:00,,,,,0,0,,,0,,0.03,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-05-21T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-05-28T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-06-04T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-06-11T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-06-18T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-06-25T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-07-02T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-07-09T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-07-16T00:00:00,,,,,4,2,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-07-23T00:00:00,,,,,4,1,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-07-30T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-08-06T00:00:00,,,,,0,0,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-08-13T00:00:00,,,,,0,0,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-08-20T00:00:00,,,,,4,1,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-08-27T00:00:00,,,,,4,1,,,0,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-09-03T00:00:00,,,,,4,1,,,,,0.05,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-09-10T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-09-17T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-09-23T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2008-10-01T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-04-07T00:00:00,,,,,0,0,0,0,0,,0.26,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-04-15T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-04-22T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-04-29T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-05-06T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-05-13T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-05-20T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-05-27T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-06-03T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-06-10T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-06-17T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-06-24T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-07-01T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-07-08T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-07-15T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-07-22T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-07-29T00:00:00,,,,,8,10,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-08-05T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-08-12T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-08-19T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-08-26T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-09-02T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-09-09T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-09-16T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2009-09-22T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-03-17T00:00:00,1,1,2,,0,0,0,,0,0,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-03-24T00:00:00,1,1,2,1,0,0,0,,0,0,0,0,0,0
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-03-30T00:00:00,,,1,2,0,0,0,0,0,0,0,0,0,0
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-04-07T00:00:00,,,1,1,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-04-14T00:00:00,,,,1,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-04-21T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-04-28T00:00:00,,,,1,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-05-05T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-05-12T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-05-19T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-05-26T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-06-02T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-06-09T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-06-15T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-06-23T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-06-30T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-07-07T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-07-14T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-07-21T00:00:00,,,,,10,25,,,0,,0.1,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-07-28T00:00:00,,,,,15,10,,,0,,0.02,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-08-04T00:00:00,,,,,5,2,,,0,,0.03,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-08-11T00:00:00,,,,,10,7,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-08-18T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-08-25T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-09-01T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-09-08T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-09-15T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-09-22T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,039-00122-00-10,2010-09-29T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-03-14T00:00:00,1,1,2,,,,,,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-03-21T00:00:00,1,1,2,1,,,,0,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-03-28T00:00:00,1,1,2,1,0,,,0,,0,0,0,0,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-04-04T00:00:00,1,1,2,1,0,,,0,,0,0,0,0,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-04-11T00:00:00,1,1,2,1,0,0,,0,0,0,0,0,0,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-04-18T00:00:00,,,1,1,,0,,0,0,,0.05,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-04-25T00:00:00,,,,,0,0,0,0,0,,0.03,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-05-02T00:00:00,,,,,0,0,,0.15,0,,0.01,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-05-09T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-05-16T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-05-23T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-05-30T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-06-06T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-06-13T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-06-26T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-07-03T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-07-10T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-07-17T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-08-08T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-08-14T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-08-22T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-08-28T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-09-11T00:00:00,,,,,0,0,,0,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-09-18T00:00:00,,,,,4,0,,,,,,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-09-25T00:00:00,,,,,4,0,,,,,,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-10-02T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-10-10T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2007-10-16T00:00:00,,,,,0,0,,,,,,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-03-12T00:00:00,2,,,,,,,,,0,,,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-03-18T00:00:00,1,2,,,,,,0,,0,,,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-03-26T00:00:00,,1,2,1,0,0,0,0,0,0,0,,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-04-02T00:00:00,,,2,1,0,0,0,,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-04-16T00:00:00,,,,,0,0,0,0.43,0,,0.11,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-04-23T00:00:00,,,,,0,0,0,0.28,0,,0.06,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-04-30T00:00:00,,,,,0,0,0,0.14,0,,0.04,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-05-07T00:00:00,,,,,0,0,,0,0,,0.06,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-05-13T00:00:00,,,,,0,0,,0,0,,0.08,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-05-21T00:00:00,,,,,0,0,,0.25,0,,0.04,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-05-28T00:00:00,,,,,0,0,,0,0,,0.04,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-06-04T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-06-11T00:00:00,,,,,0,0,0,0.14,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-06-18T00:00:00,,,,,0,0,0,0.14,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-06-25T00:00:00,,,,,0,0,0,0.14,1,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-07-02T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-07-09T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-07-16T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-07-23T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-07-30T00:00:00,,,,,4,2,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-08-06T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-08-13T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-08-20T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-08-27T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-09-03T00:00:00,,,,,0,0,,0.14,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-09-10T00:00:00,,,,,4,2,,0,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-09-15T00:00:00,,,,,8,3,,,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-09-22T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2008-09-29T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-03-10T00:00:00,2,,,,,,,,,0,,,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-03-17T00:00:00,1,2,1,,,,,0,,0,,0,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-03-24T00:00:00,,1,2,1,,,,0,,0,,0,0,0
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-03-31T00:00:00,,,,1,0,0,0,0,0,,0.02,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-04-07T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-04-14T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-04-21T00:00:00,,,,,0,0,0,0.3,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-04-28T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-05-05T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-05-12T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-05-19T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-05-26T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-06-02T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-06-09T00:00:00,,,,,0,0,,1,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-06-16T00:00:00,,,,,0,0,,0.3,0,,0,,,
Cádiz,Arcos de la Frontera,040-00011-00-R3,2009-06-23T00:00:00,,,,,0,0,,0,0,,0,,,
