Gene stable ID	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSMUSG00000111748		
ENSMUSG00000087123		
ENSMUSG00000026896		
ENSMUSG00000107473		
ENSMUSG00000111421		
ENSMUSG00000111738		
ENSMUSG00000069855		
ENSMUSG00000048965		
ENSMUSG00000103907		
ENSMUSG00000097482		
ENSMUSG00000098069		
ENSMUSG00000099582		
ENSMUSG00000047496		
ENSMUSG00000045417		
ENSMUSG00000106430		
ENSMUSG00000018900	WBGene00015088	0
ENSMUSG00000018900	WBGene00011456	0
ENSMUSG00000018900	WBGene00020701	0
ENSMUSG00000018900	WBGene00003842	0
ENSMUSG00000018900	WBGene00019408	0
ENSMUSG00000018900	WBGene00003843	0
ENSMUSG00000018900	WBGene00008110	0
ENSMUSG00000018900	WBGene00014127	0
ENSMUSG00000018900	WBGene00006220	0
ENSMUSG00000018900	WBGene00003837	0
ENSMUSG00000018900	WBGene00044455	0
ENSMUSG00000018900	WBGene00017751	0
ENSMUSG00000083919		
ENSMUSG00000099945		
ENSMUSG00000104870		
ENSMUSG00000112022		
ENSMUSG00000080840		
ENSMUSG00000082161		
ENSMUSG00000097749		
ENSMUSG00000113693		
ENSMUSG00000050933		
ENSMUSG00000100300		
ENSMUSG00000083023		
ENSMUSG00000105020		
ENSMUSG00000101429		
ENSMUSG00000100683		
ENSMUSG00000062165		
ENSMUSG00000086670		
ENSMUSG00000028560		
ENSMUSG00000086070		
ENSMUSG00000027381		
ENSMUSG00000024317		
ENSMUSG00000067949		
ENSMUSG00000028358		
ENSMUSG00000026592		
ENSMUSG00000116974		
ENSMUSG00000032667	WBGene00003170	0
ENSMUSG00000032667	WBGene00017089	1
ENSMUSG00000032667	WBGene00010775	0
ENSMUSG00000032667	WBGene00077701	1
ENSMUSG00000032667	WBGene00044697	1
ENSMUSG00000038156	WBGene00006893	1
ENSMUSG00000091034		
ENSMUSG00000080798		
ENSMUSG00000056536	WBGene00021840	1
ENSMUSG00000025128	WBGene00003595	0
ENSMUSG00000025128	WBGene00003018	0
ENSMUSG00000038705	WBGene00010010	0
ENSMUSG00000038705	WBGene00008092	0
ENSMUSG00000038705	WBGene00007732	0
ENSMUSG00000038705	WBGene00015285	0
ENSMUSG00000114884		
ENSMUSG00000114483		
ENSMUSG00000113325		
ENSMUSG00000114329		
ENSMUSG00000032673		
ENSMUSG00000039109		
ENSMUSG00000107668		
ENSMUSG00000038037		
ENSMUSG00000082024		
ENSMUSG00000085630		
ENSMUSG00000082795		
ENSMUSG00000105261		
ENSMUSG00000083068		
ENSMUSG00000069188		
ENSMUSG00000115602		
ENSMUSG00000059460		
ENSMUSG00000102088		
ENSMUSG00000115693		
ENSMUSG00000115821		
ENSMUSG00000043050		
ENSMUSG00000099514		
ENSMUSG00000030093	WBGene00000857	0
ENSMUSG00000030093	WBGene00000858	0
ENSMUSG00000030093	WBGene00003029	0
ENSMUSG00000100446		
ENSMUSG00000073980		
ENSMUSG00000050058		
ENSMUSG00000081994		
ENSMUSG00000083410		
ENSMUSG00000026668		
ENSMUSG00000086287		
ENSMUSG00000092289		
ENSMUSG00000000305		
ENSMUSG00000099386		
ENSMUSG00000092366		
ENSMUSG00000055782	WBGene00004061	1
ENSMUSG00000000365	WBGene00012684	0
ENSMUSG00000038311		
ENSMUSG00000086048		
ENSMUSG00000045917	WBGene00016131	0
ENSMUSG00000038611		
ENSMUSG00000095103		
ENSMUSG00000081312		
ENSMUSG00000003363	WBGene00020256	1
ENSMUSG00000003363	WBGene00017316	1
ENSMUSG00000003363	WBGene00017124	0
ENSMUSG00000003363	WBGene00013080	1
ENSMUSG00000038784	WBGene00003827	0
ENSMUSG00000109900		
ENSMUSG00000108804		
ENSMUSG00000083551		
ENSMUSG00000073403		
ENSMUSG00000098240		
ENSMUSG00000095785		
ENSMUSG00000097693		
ENSMUSG00000029064	WBGene00001679	0
ENSMUSG00000105529		
ENSMUSG00000034807		
ENSMUSG00000035829		
ENSMUSG00000032243	WBGene00003929	0
ENSMUSG00000026737	WBGene00004088	1
ENSMUSG00000038015		
ENSMUSG00000025156	WBGene00000813	0
ENSMUSG00000026705	WBGene00020030	0
ENSMUSG00000086591		
ENSMUSG00000034171	WBGene00015048	0
ENSMUSG00000034171	WBGene00015047	0
ENSMUSG00000034171	WBGene00012750	0
ENSMUSG00000034171	WBGene00013226	0
ENSMUSG00000034171	WBGene00013232	0
ENSMUSG00000034442	WBGene00194707	0
ENSMUSG00000060177		
ENSMUSG00000090574		
ENSMUSG00000090782		
ENSMUSG00000071671		
ENSMUSG00000116038		
ENSMUSG00000107798		
ENSMUSG00000108796		
ENSMUSG00000022501		
ENSMUSG00000095704		
ENSMUSG00000108797		
ENSMUSG00000108403		
ENSMUSG00000097964		
ENSMUSG00000108045		
ENSMUSG00000106345		
ENSMUSG00000105423		
ENSMUSG00000037847		
ENSMUSG00000115732		
ENSMUSG00000017344		
ENSMUSG00000009596	WBGene00006389	0
ENSMUSG00000009596	WBGene00006388	0
ENSMUSG00000076874		
ENSMUSG00000115506		
ENSMUSG00000115105		
ENSMUSG00000115721		
ENSMUSG00000084908		
ENSMUSG00000106038		
ENSMUSG00000076875		
ENSMUSG00000105320		
ENSMUSG00000038718	WBGene00000443	0
ENSMUSG00000038718	WBGene00017690	0
ENSMUSG00000038718	WBGene00006796	0
ENSMUSG00000076876		
ENSMUSG00000086531		
ENSMUSG00000031907		
ENSMUSG00000096921		
ENSMUSG00000037653	WBGene00009315	0
ENSMUSG00000076877		
ENSMUSG00000073652		
ENSMUSG00000083943		
ENSMUSG00000118407		
ENSMUSG00000062564	WBGene00015800	0
ENSMUSG00000078932		
ENSMUSG00000083505		
ENSMUSG00000107148		
ENSMUSG00000116095		
ENSMUSG00000102680		
ENSMUSG00000040035	WBGene00004208	0
ENSMUSG00000040035	WBGene00004209	0
ENSMUSG00000040035	WBGene00004211	0
ENSMUSG00000040035	WBGene00004231	0
ENSMUSG00000107312		
ENSMUSG00000106673		
ENSMUSG00000107208		
ENSMUSG00000059734	WBGene00020636	0
ENSMUSG00000106753		
ENSMUSG00000107363		
ENSMUSG00000091005		
ENSMUSG00000107234		
ENSMUSG00000091326		
ENSMUSG00000023257		
ENSMUSG00000030603	WBGene00004503	1
ENSMUSG00000020364		
ENSMUSG00000102635		
ENSMUSG00000041417		
ENSMUSG00000095369		
ENSMUSG00000037991		
ENSMUSG00000063317		
ENSMUSG00000043140		
ENSMUSG00000101656		
ENSMUSG00000100672		
ENSMUSG00000101219		
ENSMUSG00000083288		
ENSMUSG00000101214		
ENSMUSG00000117309		
ENSMUSG00000034799		
ENSMUSG00000101982		
ENSMUSG00000076878		
ENSMUSG00000022711	WBGene00009925	1
ENSMUSG00000076879		
ENSMUSG00000101129		
ENSMUSG00000069707		
ENSMUSG00000076880		
ENSMUSG00000030284	WBGene00022858	0
ENSMUSG00000030284	WBGene00019901	0
ENSMUSG00000030284	WBGene00018906	0
ENSMUSG00000030284	WBGene00000168	0
ENSMUSG00000030284	WBGene00012018	0
ENSMUSG00000030284	WBGene00013480	0
ENSMUSG00000030284	WBGene00013486	0
ENSMUSG00000030284	WBGene00013487	0
ENSMUSG00000076881		
ENSMUSG00000111537		
ENSMUSG00000035506	WBGene00017350	1
ENSMUSG00000022614	WBGene00019657	1
ENSMUSG00000076882		
ENSMUSG00000053081		
ENSMUSG00000032244	WBGene00001411	0
ENSMUSG00000076883		
ENSMUSG00000043484		
ENSMUSG00000105216		
ENSMUSG00000106986		
ENSMUSG00000076884		
ENSMUSG00000102619		
ENSMUSG00000082851		
ENSMUSG00000076885		
ENSMUSG00000020069	WBGene00006367	0
ENSMUSG00000020069	WBGene00013703	0
ENSMUSG00000020069	WBGene00022253	0
ENSMUSG00000095339	WBGene00022592	0
ENSMUSG00000076886		
ENSMUSG00000054405	WBGene00001048	1
ENSMUSG00000048077	WBGene00001855	0
ENSMUSG00000048077	WBGene00001856	0
ENSMUSG00000048077	WBGene00001857	0
ENSMUSG00000048077	WBGene00001853	0
ENSMUSG00000048077	WBGene00001854	0
ENSMUSG00000076887		
ENSMUSG00000051378		
ENSMUSG00000100680		
ENSMUSG00000037487		
ENSMUSG00000023367		
ENSMUSG00000053475		
ENSMUSG00000114955		
ENSMUSG00000108810		
ENSMUSG00000109971		
ENSMUSG00000074250		
ENSMUSG00000110111		
ENSMUSG00000018166		
ENSMUSG00000099487		
ENSMUSG00000031090	WBGene00007698	1
ENSMUSG00000030374	WBGene00010631	0
ENSMUSG00000045009		
ENSMUSG00000026736		
ENSMUSG00000032245		
ENSMUSG00000101507		
ENSMUSG00000113788		
ENSMUSG00000113517		
ENSMUSG00000108167		
ENSMUSG00000083281		
ENSMUSG00000105656		
ENSMUSG00000042404	WBGene00018681	0
ENSMUSG00000058503		
ENSMUSG00000070641		
ENSMUSG00000048007		
ENSMUSG00000107474		
ENSMUSG00000020422		
ENSMUSG00000054499		
ENSMUSG00000074388		
ENSMUSG00000071547	WBGene00022201	0
ENSMUSG00000030231		
ENSMUSG00000084358		
ENSMUSG00000008393		
ENSMUSG00000084811		
ENSMUSG00000028654		
ENSMUSG00000114660		
ENSMUSG00000108523		
ENSMUSG00000031309	WBGene00012929	0
ENSMUSG00000031309	WBGene00044281	0
ENSMUSG00000111805		
ENSMUSG00000105931		
ENSMUSG00000084131		
ENSMUSG00000032246	WBGene00000285	0
ENSMUSG00000032246	WBGene00000287	0
ENSMUSG00000032246	WBGene00008453	0
ENSMUSG00000032246	WBGene00015264	0
ENSMUSG00000059729		
ENSMUSG00000063713		
ENSMUSG00000025188		
ENSMUSG00000044170		
ENSMUSG00000052906	WBGene00010433	0
ENSMUSG00000081376		
ENSMUSG00000108608		
ENSMUSG00000108636		
ENSMUSG00000108774		
ENSMUSG00000087044		
ENSMUSG00000104632		
ENSMUSG00000108727		
ENSMUSG00000029810		
ENSMUSG00000040254	WBGene00004889	0
ENSMUSG00000034024	WBGene00000378	0
ENSMUSG00000046723	WBGene00006804	0
ENSMUSG00000046723	WBGene00006324	0
ENSMUSG00000066513		
ENSMUSG00000107417		
ENSMUSG00000009630	WBGene00002363	1
ENSMUSG00000038594		
ENSMUSG00000038968		
ENSMUSG00000091040		
ENSMUSG00000020737		
ENSMUSG00000001225		
ENSMUSG00000030471		
ENSMUSG00000046541		
ENSMUSG00000042607		
ENSMUSG00000004667	WBGene00019246	1
ENSMUSG00000076888		
ENSMUSG00000094280		
ENSMUSG00000076889		
ENSMUSG00000100295		
ENSMUSG00000076890		
ENSMUSG00000084985		
ENSMUSG00000100578		
ENSMUSG00000104214		
ENSMUSG00000108459		
ENSMUSG00000026831		
ENSMUSG00000101245		
ENSMUSG00000035836	WBGene00007073	0
ENSMUSG00000035836	WBGene00007072	0
ENSMUSG00000035836	WBGene00007402	0
ENSMUSG00000035836	WBGene00015693	0
ENSMUSG00000035836	WBGene00021709	0
ENSMUSG00000035836	WBGene00011340	0
ENSMUSG00000035836	WBGene00011006	0
ENSMUSG00000035836	WBGene00015141	0
ENSMUSG00000035836	WBGene00015965	0
ENSMUSG00000035836	WBGene00015371	0
ENSMUSG00000035836	WBGene00015369	0
ENSMUSG00000035836	WBGene00017336	0
ENSMUSG00000035836	WBGene00017959	0
ENSMUSG00000035836	WBGene00013905	0
ENSMUSG00000035836	WBGene00015739	0
ENSMUSG00000035836	WBGene00013906	0
ENSMUSG00000035836	WBGene00018206	0
ENSMUSG00000035836	WBGene00010904	0
ENSMUSG00000035836	WBGene00016013	0
ENSMUSG00000035836	WBGene00015694	0
ENSMUSG00000035836	WBGene00015695	0
ENSMUSG00000035836	WBGene00018543	0
ENSMUSG00000035836	WBGene00009255	0
ENSMUSG00000035836	WBGene00044286	0
ENSMUSG00000035836	WBGene00007946	0
ENSMUSG00000035836	WBGene00017329	0
ENSMUSG00000035836	WBGene00017333	0
ENSMUSG00000035836	WBGene00019234	0
ENSMUSG00000035836	WBGene00020594	0
ENSMUSG00000035836	WBGene00020587	0
ENSMUSG00000035836	WBGene00019235	0
ENSMUSG00000035836	WBGene00019233	0
ENSMUSG00000035836	WBGene00019232	0
ENSMUSG00000035836	WBGene00020593	0
ENSMUSG00000035836	WBGene00020592	0
ENSMUSG00000035836	WBGene00044282	0
ENSMUSG00000035836	WBGene00011452	0
ENSMUSG00000035836	WBGene00011453	0
ENSMUSG00000035836	WBGene00015577	0
ENSMUSG00000035836	WBGene00018931	0
ENSMUSG00000035836	WBGene00008097	0
ENSMUSG00000035836	WBGene00007422	0
ENSMUSG00000035836	WBGene00013900	0
ENSMUSG00000035836	WBGene00019516	0
ENSMUSG00000035836	WBGene00019515	0
ENSMUSG00000035836	WBGene00007885	0
ENSMUSG00000035836	WBGene00007455	0
ENSMUSG00000035836	WBGene00012788	0
ENSMUSG00000035836	WBGene00017332	0
ENSMUSG00000035836	WBGene00017315	0
ENSMUSG00000035836	WBGene00017334	0
ENSMUSG00000035836	WBGene00017331	0
ENSMUSG00000035836	WBGene00008486	0
ENSMUSG00000035836	WBGene00015449	0
ENSMUSG00000001305		
ENSMUSG00000020070	WBGene00003084	0
ENSMUSG00000066515		
ENSMUSG00000041261	WBGene00000279	0
ENSMUSG00000041261	WBGene00000284	0
ENSMUSG00000041261	WBGene00000283	0
ENSMUSG00000041859	WBGene00003155	0
ENSMUSG00000041115	WBGene00007703	0
ENSMUSG00000041115	WBGene00012386	0
ENSMUSG00000041115	WBGene00008685	0
ENSMUSG00000111892		
ENSMUSG00000049728	WBGene00021374	0
ENSMUSG00000049728	WBGene00018959	0
ENSMUSG00000103406		
ENSMUSG00000038583		
ENSMUSG00000104470		
ENSMUSG00000031958	WBGene00009329	0
ENSMUSG00000031958	WBGene00009334	1
ENSMUSG00000103362	WBGene00015463	0
ENSMUSG00000113435		
ENSMUSG00000076891		
ENSMUSG00000094084	WBGene00015463	0
ENSMUSG00000063827		
ENSMUSG00000097349		
ENSMUSG00000007564	WBGene00003901	1
ENSMUSG00000083478		
ENSMUSG00000081771		
ENSMUSG00000079993		
ENSMUSG00000084240		
ENSMUSG00000036298	WBGene00013074	0
ENSMUSG00000036298	WBGene00010811	0
ENSMUSG00000036298	WBGene00019550	0
ENSMUSG00000036298	WBGene00019549	0
ENSMUSG00000036298	WBGene00043980	0
ENSMUSG00000036298	WBGene00017382	0
ENSMUSG00000036298	WBGene00019548	0
ENSMUSG00000036298	WBGene00019547	0
ENSMUSG00000036298	WBGene00016431	0
ENSMUSG00000036298	WBGene00010684	0
ENSMUSG00000036298	WBGene00012536	0
ENSMUSG00000082651		
ENSMUSG00000095042		
ENSMUSG00000033486		
ENSMUSG00000021468	WBGene00016020	1
ENSMUSG00000022181		
ENSMUSG00000090547		
ENSMUSG00000112239		
ENSMUSG00000112734		
ENSMUSG00000094370		
ENSMUSG00000113510		
ENSMUSG00000112709		
ENSMUSG00000081540		
ENSMUSG00000045744		
ENSMUSG00000113337		
ENSMUSG00000096629		
ENSMUSG00000084782		
ENSMUSG00000030804		
ENSMUSG00000096145		
ENSMUSG00000095187		
ENSMUSG00000109262		
ENSMUSG00000082271		
ENSMUSG00000114166		
ENSMUSG00000097024		
ENSMUSG00000091595		
ENSMUSG00000082380		
ENSMUSG00000107645		
ENSMUSG00000107157		
ENSMUSG00000072663		
ENSMUSG00000096470		
ENSMUSG00000104144		
ENSMUSG00000114130		
ENSMUSG00000049739		
ENSMUSG00000103350	WBGene00015463	0
ENSMUSG00000039678		
ENSMUSG00000104229		
ENSMUSG00000002732	WBGene00001429	0
ENSMUSG00000002732	WBGene00001430	0
ENSMUSG00000102511		
ENSMUSG00000105854		
ENSMUSG00000118514		
ENSMUSG00000114102		
ENSMUSG00000024726	WBGene00013015	1
ENSMUSG00000054069		
ENSMUSG00000108603		
ENSMUSG00000112971		
ENSMUSG00000107716		
ENSMUSG00000042286		
ENSMUSG00000114045		
ENSMUSG00000044139		
ENSMUSG00000103210		
ENSMUSG00000105237		
ENSMUSG00000023045	WBGene00007174	1
ENSMUSG00000097943		
ENSMUSG00000033545		
ENSMUSG00000096810		
ENSMUSG00000109317		
ENSMUSG00000030610		
ENSMUSG00000112905		
ENSMUSG00000111910		
ENSMUSG00000116274		
ENSMUSG00000041536		
ENSMUSG00000035864		
ENSMUSG00000035772	WBGene00020718	0
ENSMUSG00000061246		
ENSMUSG00000115992		
ENSMUSG00000099684		
ENSMUSG00000026893	WBGene00006606	0
ENSMUSG00000026893	WBGene00010417	0
ENSMUSG00000026893	WBGene00013184	0
ENSMUSG00000026893	WBGene00012233	0
ENSMUSG00000026893	WBGene00009695	0
ENSMUSG00000026893	WBGene00000546	0
ENSMUSG00000026893	WBGene00000544	0
ENSMUSG00000026893	WBGene00000547	0
ENSMUSG00000026893	WBGene00000542	0
ENSMUSG00000105273		
ENSMUSG00000022498	WBGene00014807	0
ENSMUSG00000022498	WBGene00003962	0
ENSMUSG00000106267		
ENSMUSG00000025498		
ENSMUSG00000058017		
ENSMUSG00000012350		
ENSMUSG00000103127		
ENSMUSG00000060198		
ENSMUSG00000082151		
ENSMUSG00000114225		
ENSMUSG00000100984		
ENSMUSG00000084140		
ENSMUSG00000027248	WBGene00003963	0
ENSMUSG00000027248	WBGene00014807	0
ENSMUSG00000027248	WBGene00003962	0
ENSMUSG00000109658		
ENSMUSG00000024885	WBGene00000107	0
ENSMUSG00000024885	WBGene00000108	0
ENSMUSG00000024885	WBGene00000110	0
ENSMUSG00000024885	WBGene00000111	0
ENSMUSG00000024885	WBGene00000109	0
ENSMUSG00000097877		
ENSMUSG00000022561	WBGene00018006	0
ENSMUSG00000110315		
ENSMUSG00000043865		
ENSMUSG00000108791		
ENSMUSG00000029309	WBGene00003893	0
ENSMUSG00000104577		
ENSMUSG00000093681		
ENSMUSG00000083803		
ENSMUSG00000108385		
ENSMUSG00000084964		
ENSMUSG00000099714		
ENSMUSG00000060630		
ENSMUSG00000087424		
ENSMUSG00000062038		
ENSMUSG00000030844		
ENSMUSG00000024665	WBGene00001395	1
ENSMUSG00000024665	WBGene00001396	0
ENSMUSG00000102121		
ENSMUSG00000108598		
ENSMUSG00000100456		
ENSMUSG00000083884		
ENSMUSG00000033819	WBGene00001582	1
ENSMUSG00000038112		
ENSMUSG00000080781		
ENSMUSG00000024029		
ENSMUSG00000102427		
ENSMUSG00000103163		
ENSMUSG00000051235		
ENSMUSG00000085029		
ENSMUSG00000102475		
ENSMUSG00000059742	WBGene00006830	0
ENSMUSG00000059742	WBGene00000487	0
ENSMUSG00000059742	WBGene00022295	0
ENSMUSG00000059742	WBGene00006525	0
ENSMUSG00000059742	WBGene00006526	0
ENSMUSG00000102749		
ENSMUSG00000018727	WBGene00044329	0
ENSMUSG00000103367		
ENSMUSG00000027878		
ENSMUSG00000102133		
ENSMUSG00000043003		
ENSMUSG00000029158	WBGene00009336	0
ENSMUSG00000090053		
ENSMUSG00000026504		
ENSMUSG00000042888		
ENSMUSG00000019577		
ENSMUSG00000024028		
ENSMUSG00000097784		
ENSMUSG00000019732	WBGene00000802	1
ENSMUSG00000064294	WBGene00010083	1
ENSMUSG00000020811	WBGene00009263	0
ENSMUSG00000020811	WBGene00011090	0
ENSMUSG00000020811	WBGene00019919	0
ENSMUSG00000020811	WBGene00009148	0
ENSMUSG00000020811	WBGene00014236	0
ENSMUSG00000020811	WBGene00013119	0
ENSMUSG00000020811	WBGene00012135	0
ENSMUSG00000020811	WBGene00012102	0
ENSMUSG00000020811	WBGene00011658	0
ENSMUSG00000020811	WBGene00019270	0
ENSMUSG00000020811	WBGene00011655	0
ENSMUSG00000020811	WBGene00001641	0
ENSMUSG00000020811	WBGene00001642	0
ENSMUSG00000020811	WBGene00001643	0
ENSMUSG00000020811	WBGene00001644	0
ENSMUSG00000020738		
ENSMUSG00000107291		
ENSMUSG00000045532		
ENSMUSG00000073846		
ENSMUSG00000106969		
ENSMUSG00000038729		
ENSMUSG00000115538		
ENSMUSG00000109736		
ENSMUSG00000081817		
ENSMUSG00000118129		
ENSMUSG00000100137		
ENSMUSG00000107940		
ENSMUSG00000100958		
ENSMUSG00000108187		
ENSMUSG00000099575		
ENSMUSG00000090487		
ENSMUSG00000024032		
ENSMUSG00000000216	WBGene00003168	0
ENSMUSG00000000216	WBGene00003174	0
ENSMUSG00000000216	WBGene00007518	0
ENSMUSG00000000216	WBGene00016699	0
ENSMUSG00000000216	WBGene00011891	0
ENSMUSG00000000216	WBGene00017879	0
ENSMUSG00000000216	WBGene00016066	0
ENSMUSG00000000216	WBGene00016063	0
ENSMUSG00000000216	WBGene00009073	0
ENSMUSG00000000216	WBGene00016064	0
ENSMUSG00000114633		
ENSMUSG00000100597		
ENSMUSG00000049086		
ENSMUSG00000021494	WBGene00019245	1
ENSMUSG00000023079		
ENSMUSG00000047187	WBGene00008671	1
ENSMUSG00000047187	WBGene00006833	1
ENSMUSG00000047187	WBGene00008672	1
ENSMUSG00000034203	WBGene00022772	0
ENSMUSG00000034203	WBGene00022773	0
ENSMUSG00000034203	WBGene00018366	0
ENSMUSG00000034203	WBGene00008690	0
ENSMUSG00000087612		
ENSMUSG00000086010		
ENSMUSG00000118195		
ENSMUSG00000002992		
ENSMUSG00000052825		
ENSMUSG00000037972		
ENSMUSG00000116360		
ENSMUSG00000107305		
ENSMUSG00000107008		
ENSMUSG00000098231		
ENSMUSG00000110013		
ENSMUSG00000022500	WBGene00017513	0
ENSMUSG00000022500	WBGene00044260	0
ENSMUSG00000022500	WBGene00021253	0
ENSMUSG00000022500	WBGene00012748	0
ENSMUSG00000022500	WBGene00012548	0
ENSMUSG00000098031		
ENSMUSG00000099410		
ENSMUSG00000115965		
ENSMUSG00000106427		
ENSMUSG00000105728		
ENSMUSG00000004929	WBGene00013997	0
ENSMUSG00000074336		
ENSMUSG00000081552		
ENSMUSG00000110186		
ENSMUSG00000036908		
ENSMUSG00000035540		
ENSMUSG00000048174		
ENSMUSG00000110228		
ENSMUSG00000109350		
ENSMUSG00000053110	WBGene00008748	0
ENSMUSG00000102349		
ENSMUSG00000043483		
ENSMUSG00000092341		
ENSMUSG00000030307		
ENSMUSG00000110370		
ENSMUSG00000083443		
ENSMUSG00000021264		
ENSMUSG00000061048		
ENSMUSG00000112635		
ENSMUSG00000112039		
ENSMUSG00000115911		
ENSMUSG00000083922		
ENSMUSG00000071937	WBGene00006804	0
ENSMUSG00000110346		
ENSMUSG00000076892		
ENSMUSG00000031274		
ENSMUSG00000048920		
ENSMUSG00000022987	WBGene00003033	0
ENSMUSG00000022987	WBGene00001824	0
ENSMUSG00000022987	WBGene00012385	0
ENSMUSG00000076893		
ENSMUSG00000023267		
ENSMUSG00000039335	WBGene00006781	0
ENSMUSG00000072982		
ENSMUSG00000109673		
ENSMUSG00000087373		
ENSMUSG00000090494		
ENSMUSG00000040189		
ENSMUSG00000020823	WBGene00007925	0
ENSMUSG00000020823	WBGene00010370	0
ENSMUSG00000020823	WBGene00009241	0
ENSMUSG00000110032		
ENSMUSG00000109919		
ENSMUSG00000045071		
ENSMUSG00000110396		
ENSMUSG00000109983		
ENSMUSG00000027835	WBGene00007561	1
ENSMUSG00000027316	WBGene00022100	0
ENSMUSG00000021214	WBGene00009980	0
ENSMUSG00000021214	WBGene00015307	0
ENSMUSG00000021214	WBGene00009981	0
ENSMUSG00000021214	WBGene00003176	0
ENSMUSG00000021214	WBGene00012722	0
ENSMUSG00000021214	WBGene00012723	0
ENSMUSG00000046282	WBGene00006804	0
ENSMUSG00000006058	WBGene00016167	1
ENSMUSG00000078676	WBGene00012343	0
ENSMUSG00000110027		
ENSMUSG00000113498		
ENSMUSG00000114223		
ENSMUSG00000026429		
ENSMUSG00000114762		
ENSMUSG00000086741		
ENSMUSG00000084033		
ENSMUSG00000024963	WBGene00008122	0
ENSMUSG00000024963	WBGene00001020	0
ENSMUSG00000024963	WBGene00001025	0
ENSMUSG00000024963	WBGene00001046	0
ENSMUSG00000024963	WBGene00001029	0
ENSMUSG00000024963	WBGene00001026	0
ENSMUSG00000107252		
ENSMUSG00000114717		
ENSMUSG00000109792		
ENSMUSG00000111568		
ENSMUSG00000115142		
ENSMUSG00000082429		
ENSMUSG00000110951		
ENSMUSG00000078586		
ENSMUSG00000111691		
ENSMUSG00000110942		
ENSMUSG00000022130	WBGene00018737	1
ENSMUSG00000029781	WBGene00001429	0
ENSMUSG00000029781	WBGene00001430	0
ENSMUSG00000110362		
ENSMUSG00000054033	WBGene00006804	0
ENSMUSG00000030866	WBGene00002147	0
ENSMUSG00000042446		
ENSMUSG00000031446		
ENSMUSG00000030609	WBGene00004095	0
ENSMUSG00000053268		
ENSMUSG00000046415		
ENSMUSG00000106534		
ENSMUSG00000104715		
ENSMUSG00000053552	WBGene00006743	1
ENSMUSG00000054272	WBGene00022592	0
ENSMUSG00000109633		
ENSMUSG00000108186		
ENSMUSG00000110016		
ENSMUSG00000093429		
ENSMUSG00000089945		
ENSMUSG00000094112		
ENSMUSG00000019699		
ENSMUSG00000045575		
ENSMUSG00000015396		
ENSMUSG00000080918		
ENSMUSG00000107504		
ENSMUSG00000090235		
ENSMUSG00000091694	WBGene00017220	0
ENSMUSG00000091694	WBGene00017219	0
ENSMUSG00000035528		
ENSMUSG00000083156		
ENSMUSG00000115367		
ENSMUSG00000111122		
ENSMUSG00000093993		
ENSMUSG00000100528		
ENSMUSG00000062037		
ENSMUSG00000046603	WBGene00016438	0
ENSMUSG00000085034		
ENSMUSG00000081615		
ENSMUSG00000112114		
ENSMUSG00000083530		
ENSMUSG00000110003		
ENSMUSG00000112341		
ENSMUSG00000097934		
ENSMUSG00000081791		
ENSMUSG00000115820		
ENSMUSG00000038544		
ENSMUSG00000052915		
ENSMUSG00000112720		
ENSMUSG00000085491		
ENSMUSG00000118395		
ENSMUSG00000114192		
ENSMUSG00000110208		
ENSMUSG00000113780		
ENSMUSG00000071356	WBGene00019914	0
ENSMUSG00000058935		
ENSMUSG00000113671		
ENSMUSG00000096530		
ENSMUSG00000029633		
ENSMUSG00000112598		
ENSMUSG00000073602		
ENSMUSG00000113252		
ENSMUSG00000020437	WBGene00002038	1
ENSMUSG00000113276		
ENSMUSG00000056698	WBGene00008348	0
ENSMUSG00000089815		
ENSMUSG00000093927		
ENSMUSG00000031337	WBGene00003475	0
ENSMUSG00000031337	WBGene00021683	0
ENSMUSG00000031337	WBGene00003476	0
ENSMUSG00000031337	WBGene00003479	0
ENSMUSG00000031337	WBGene00003478	0
ENSMUSG00000031337	WBGene00003477	0
ENSMUSG00000110072		
ENSMUSG00000024526		
ENSMUSG00000084211		
ENSMUSG00000056332		
ENSMUSG00000082122		
ENSMUSG00000025037	WBGene00011615	0
ENSMUSG00000025037	WBGene00005010	0
ENSMUSG00000084310		
ENSMUSG00000115069		
ENSMUSG00000021662	WBGene00022391	0
ENSMUSG00000113458		
ENSMUSG00000081098		
ENSMUSG00000096750		
ENSMUSG00000091358		
ENSMUSG00000086817		
ENSMUSG00000113186		
ENSMUSG00000102542		
ENSMUSG00000026669	WBGene00012935	0
ENSMUSG00000065999		
ENSMUSG00000004356	WBGene00007050	0
ENSMUSG00000114444		
ENSMUSG00000102715		
ENSMUSG00000111224		
ENSMUSG00000113727		
ENSMUSG00000005069	WBGene00004194	0
ENSMUSG00000103745		
ENSMUSG00000009292	WBGene00020972	0
ENSMUSG00000009292	WBGene00021404	0
