Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
ENSMUSG00000115105		
ENSMUSG00000115721		
ENSMUSG00000084908		
ENSMUSG00000106038		
ENSMUSG00000076875		
ENSMUSG00000105320		
ENSMUSG00000038718	ENSG00000167081	1
ENSMUSG00000076876		
ENSMUSG00000086531		
ENSMUSG00000031907	ENSG00000184939	1
ENSMUSG00000096921		
ENSMUSG00000037653	ENSG00000183783	1
ENSMUSG00000076877		
ENSMUSG00000073652		
ENSMUSG00000083943		
ENSMUSG00000118407		
ENSMUSG00000062564	ENSG00000278057	1
ENSMUSG00000078932	ENSG00000180116	1
ENSMUSG00000083505		
ENSMUSG00000107148		
ENSMUSG00000116095		
ENSMUSG00000102680		
ENSMUSG00000040035	ENSG00000140323	1
ENSMUSG00000107312		
ENSMUSG00000106673		
ENSMUSG00000107208		
ENSMUSG00000059734	ENSG00000110717	1
ENSMUSG00000106753		
ENSMUSG00000107363		
ENSMUSG00000091005		
ENSMUSG00000107234		
ENSMUSG00000091326		
ENSMUSG00000023257		
ENSMUSG00000030603	ENSG00000013275	1
ENSMUSG00000020364	ENSG00000169131	1
ENSMUSG00000020364	ENSG00000285978	0
ENSMUSG00000102635		
ENSMUSG00000041417	ENSG00000145675	1
ENSMUSG00000095369		
ENSMUSG00000037991	ENSG00000175643	1
ENSMUSG00000063317	ENSG00000103404	1
ENSMUSG00000043140	ENSG00000184857	1
ENSMUSG00000101656		
ENSMUSG00000100672		
ENSMUSG00000101219		
ENSMUSG00000083288		
ENSMUSG00000101214		
ENSMUSG00000117309		
ENSMUSG00000034799	ENSG00000130477	1
ENSMUSG00000101982		
ENSMUSG00000076878		
ENSMUSG00000022711	ENSG00000140650	1
ENSMUSG00000076879		
ENSMUSG00000101129		
ENSMUSG00000069707		
ENSMUSG00000076880		
ENSMUSG00000030284	ENSG00000163703	1
ENSMUSG00000076881		
ENSMUSG00000111537		
ENSMUSG00000035506	ENSG00000221955	1
ENSMUSG00000022614	ENSG00000100258	1
ENSMUSG00000076882		
ENSMUSG00000053081		
ENSMUSG00000032244	ENSG00000169018	1
ENSMUSG00000076883		
ENSMUSG00000043484		
ENSMUSG00000105216		
ENSMUSG00000106986		
ENSMUSG00000076884		
ENSMUSG00000102619		
ENSMUSG00000082851		
ENSMUSG00000076885		
ENSMUSG00000020069	ENSG00000096746	1
ENSMUSG00000095339		
ENSMUSG00000076886		
ENSMUSG00000054405	ENSG00000126698	1
ENSMUSG00000048077	ENSG00000187166	0
ENSMUSG00000076887		
ENSMUSG00000051378	ENSG00000186185	1
ENSMUSG00000100680		
ENSMUSG00000037487	ENSG00000104517	1
ENSMUSG00000023367	ENSG00000002933	1
ENSMUSG00000053475	ENSG00000123610	1
ENSMUSG00000114955		
ENSMUSG00000108810		
ENSMUSG00000109971		
ENSMUSG00000074250		
ENSMUSG00000110111		
ENSMUSG00000018166	ENSG00000065361	1
ENSMUSG00000099487		
ENSMUSG00000031090	ENSG00000172890	1
ENSMUSG00000030374	ENSG00000090372	1
ENSMUSG00000045009	ENSG00000163704	1
ENSMUSG00000026736		
ENSMUSG00000032245	ENSG00000128973	1
ENSMUSG00000101507		
ENSMUSG00000113788		
ENSMUSG00000113517		
ENSMUSG00000108167	ENSG00000174339	0
ENSMUSG00000083281		
ENSMUSG00000105656		
ENSMUSG00000042404	ENSG00000198837	1
ENSMUSG00000058503	ENSG00000234545	1
ENSMUSG00000070641		
ENSMUSG00000048007	ENSG00000126953	1
ENSMUSG00000107474		
ENSMUSG00000020422	ENSG00000136205	1
ENSMUSG00000054499	ENSG00000160570	1
ENSMUSG00000074388		
ENSMUSG00000071547	ENSG00000168268	1
ENSMUSG00000030231	ENSG00000052126	1
ENSMUSG00000084358		
ENSMUSG00000008393	ENSG00000153048	1
ENSMUSG00000084811		
ENSMUSG00000028654	ENSG00000116990	1
ENSMUSG00000114660		
ENSMUSG00000108523		
ENSMUSG00000031309	ENSG00000177189	1
ENSMUSG00000111805		
ENSMUSG00000105931		
ENSMUSG00000084131		
ENSMUSG00000032246	ENSG00000129007	1
ENSMUSG00000059729	ENSG00000174339	1
ENSMUSG00000063713	ENSG00000167748	0
ENSMUSG00000025188	ENSG00000107521	1
ENSMUSG00000044170	ENSG00000174339	0
ENSMUSG00000052906	ENSG00000104691	1
ENSMUSG00000081376		
ENSMUSG00000108608		
ENSMUSG00000108636		
ENSMUSG00000108774		
ENSMUSG00000087044		
ENSMUSG00000104632		
ENSMUSG00000108727		
ENSMUSG00000029810	ENSG00000106565	1
ENSMUSG00000040254	ENSG00000153993	1
ENSMUSG00000034024	ENSG00000166226	1
ENSMUSG00000046723		
ENSMUSG00000066513	ENSG00000167748	0
ENSMUSG00000107417	ENSG00000174339	0
ENSMUSG00000009630	ENSG00000104695	1
ENSMUSG00000038594	ENSG00000111860	1
ENSMUSG00000038968	ENSG00000167748	1
ENSMUSG00000091040		
ENSMUSG00000020737		
ENSMUSG00000001225	ENSG00000091138	1
ENSMUSG00000030471	ENSG00000177054	1
ENSMUSG00000046541	ENSG00000167625	1
ENSMUSG00000042607	ENSG00000005981	1
ENSMUSG00000004667	ENSG00000099817	1
ENSMUSG00000076888		
ENSMUSG00000094280		
ENSMUSG00000076889		
ENSMUSG00000100295		
ENSMUSG00000076890		
ENSMUSG00000084985		
ENSMUSG00000100578		
ENSMUSG00000104214		
ENSMUSG00000108459		
ENSMUSG00000026831	ENSG00000160345	1
ENSMUSG00000101245		
ENSMUSG00000035836		
ENSMUSG00000001305	ENSG00000067533	1
ENSMUSG00000020070	ENSG00000204130	1
ENSMUSG00000066515	ENSG00000167748	0
ENSMUSG00000041261	ENSG00000178538	1
ENSMUSG00000041859	ENSG00000112118	1
ENSMUSG00000041115	ENSG00000124313	1
ENSMUSG00000111892		
ENSMUSG00000049728	ENSG00000167394	1
ENSMUSG00000103406		
ENSMUSG00000038583	ENSG00000198523	1
ENSMUSG00000104470		
ENSMUSG00000031958	ENSG00000166816	1
ENSMUSG00000103362		
ENSMUSG00000113435		
ENSMUSG00000076891		
ENSMUSG00000094084		
ENSMUSG00000063827	ENSG00000174339	1
ENSMUSG00000097349		
ENSMUSG00000007564	ENSG00000105568	1
ENSMUSG00000083478		
ENSMUSG00000081771		
ENSMUSG00000079993		
ENSMUSG00000084240		
ENSMUSG00000036298	ENSG00000151229	1
ENSMUSG00000082651		
ENSMUSG00000095042		
ENSMUSG00000033486	ENSG00000166762	1
ENSMUSG00000021468	ENSG00000090054	1
ENSMUSG00000022181	ENSG00000039537	1
ENSMUSG00000090547		
ENSMUSG00000112239		
ENSMUSG00000112734		
ENSMUSG00000094370		
ENSMUSG00000113510		
ENSMUSG00000112709		
ENSMUSG00000081540		
ENSMUSG00000045744	ENSG00000182685	1
ENSMUSG00000113337		
ENSMUSG00000096629		
ENSMUSG00000084782		
ENSMUSG00000030804	ENSG00000167397	1
ENSMUSG00000096145	ENSG00000167397	1
ENSMUSG00000095187	ENSG00000174339	1
ENSMUSG00000109262		
ENSMUSG00000082271		
ENSMUSG00000114166		
ENSMUSG00000097024		
ENSMUSG00000091595		
ENSMUSG00000082380		
ENSMUSG00000107645	ENSG00000174339	0
ENSMUSG00000107157		
ENSMUSG00000072663	ENSG00000152582	0
ENSMUSG00000096470		
ENSMUSG00000104144		
ENSMUSG00000114130		
ENSMUSG00000049739	ENSG00000167395	1
ENSMUSG00000103350		
ENSMUSG00000039678	ENSG00000107021	1
ENSMUSG00000104229		
ENSMUSG00000002732	ENSG00000079150	1
ENSMUSG00000102511		
ENSMUSG00000105854		
ENSMUSG00000118514		
ENSMUSG00000114102		
ENSMUSG00000024726	ENSG00000156017	1
ENSMUSG00000054069		
ENSMUSG00000108603		
ENSMUSG00000112971		
ENSMUSG00000107716		
ENSMUSG00000042286	ENSG00000010327	1
ENSMUSG00000114045		
ENSMUSG00000044139	ENSG00000151006	1
ENSMUSG00000103210		
ENSMUSG00000105237		
ENSMUSG00000023045	ENSG00000167780	1
ENSMUSG00000097943		
ENSMUSG00000033545	ENSG00000186187	1
ENSMUSG00000096810		
ENSMUSG00000109317		
ENSMUSG00000030610	ENSG00000140543	1
ENSMUSG00000030610	ENSG00000173867	1
ENSMUSG00000112905		
ENSMUSG00000111910		
ENSMUSG00000116274		
ENSMUSG00000041536	ENSG00000196136	0
ENSMUSG00000035864	ENSG00000067715	1
ENSMUSG00000035772	ENSG00000122140	1
ENSMUSG00000061246		
ENSMUSG00000115992		
ENSMUSG00000099684		
ENSMUSG00000026893	ENSG00000115271	1
ENSMUSG00000105273		
ENSMUSG00000022498	ENSG00000153066	1
ENSMUSG00000106267		
ENSMUSG00000025498	ENSG00000185507	1
ENSMUSG00000058017	ENSG00000206073	1
ENSMUSG00000058017	ENSG00000057149	0
ENSMUSG00000012350	ENSG00000135373	1
ENSMUSG00000103127		
ENSMUSG00000060198		
ENSMUSG00000082151		
ENSMUSG00000114225		
ENSMUSG00000100984		
ENSMUSG00000084140		
ENSMUSG00000027248	ENSG00000167004	1
ENSMUSG00000109658		
ENSMUSG00000024885	ENSG00000006534	1
ENSMUSG00000097877		
ENSMUSG00000022561	ENSG00000197858	1
ENSMUSG00000110315		
ENSMUSG00000043865	ENSG00000128519	1
ENSMUSG00000108791		
ENSMUSG00000029309	ENSG00000152583	1
ENSMUSG00000104577		
ENSMUSG00000093681		
ENSMUSG00000083803		
ENSMUSG00000108385		
ENSMUSG00000084964		
ENSMUSG00000099714		
ENSMUSG00000060630		
ENSMUSG00000087424		
ENSMUSG00000062038		
ENSMUSG00000030844	ENSG00000148908	1
ENSMUSG00000024665	ENSG00000134824	1
ENSMUSG00000102121		
ENSMUSG00000108598		
ENSMUSG00000100456		
ENSMUSG00000083884		
ENSMUSG00000033819	ENSG00000160972	1
ENSMUSG00000038112	ENSG00000110002	1
ENSMUSG00000080781		
ENSMUSG00000024029	ENSG00000160180	1
ENSMUSG00000102427		
ENSMUSG00000103163		
ENSMUSG00000051235	ENSG00000178295	1
ENSMUSG00000085029		
ENSMUSG00000102475		
ENSMUSG00000059742	ENSG00000184611	1
ENSMUSG00000102749		
ENSMUSG00000018727	ENSG00000187959	0
ENSMUSG00000103367		
ENSMUSG00000027878	ENSG00000134250	1
ENSMUSG00000102133		
ENSMUSG00000043003	ENSG00000165105	1
ENSMUSG00000029158	ENSG00000177752	1
ENSMUSG00000090053		
ENSMUSG00000026504	ENSG00000054282	1
ENSMUSG00000042888	ENSG00000186143	1
ENSMUSG00000019577	ENSG00000004799	1
ENSMUSG00000024028	ENSG00000160181	1
ENSMUSG00000097784		
ENSMUSG00000019732	ENSG00000269058	1
ENSMUSG00000064294		
ENSMUSG00000020811	ENSG00000179314	1
ENSMUSG00000020738	ENSG00000188612	1
ENSMUSG00000107291		
ENSMUSG00000045532	ENSG00000131094	1
ENSMUSG00000073846		
ENSMUSG00000106969		
ENSMUSG00000038729	ENSG00000157654	1
ENSMUSG00000115538		
ENSMUSG00000109736		
ENSMUSG00000081817		
ENSMUSG00000118129		
ENSMUSG00000100137		
ENSMUSG00000107940		
ENSMUSG00000100958		
ENSMUSG00000108187		
ENSMUSG00000099575		
ENSMUSG00000090487		
ENSMUSG00000024032	ENSG00000160182	1
ENSMUSG00000000216	ENSG00000166828	1
ENSMUSG00000114633		
ENSMUSG00000100597		
ENSMUSG00000049086	ENSG00000136997	0
ENSMUSG00000021494	ENSG00000183258	1
ENSMUSG00000023079	ENSG00000006704	1
ENSMUSG00000047187	ENSG00000104388	1
ENSMUSG00000034203	ENSG00000163528	1
ENSMUSG00000087612		
ENSMUSG00000086010		
ENSMUSG00000118195		
ENSMUSG00000002992	ENSG00000234906	1
ENSMUSG00000052825		
ENSMUSG00000037972	ENSG00000184602	1
ENSMUSG00000116360		
ENSMUSG00000107305		
ENSMUSG00000107008		
ENSMUSG00000098231		
ENSMUSG00000110013		
ENSMUSG00000022500	ENSG00000189067	1
ENSMUSG00000098031		
ENSMUSG00000099410		
ENSMUSG00000115965		
ENSMUSG00000106427		
ENSMUSG00000105728		
ENSMUSG00000004929	ENSG00000172009	1
ENSMUSG00000074336	ENSG00000267467	1
ENSMUSG00000074336	ENSG00000224916	1
ENSMUSG00000081552		
ENSMUSG00000110186		
ENSMUSG00000036908	ENSG00000110057	1
ENSMUSG00000035540	ENSG00000145321	1
ENSMUSG00000048174	ENSG00000174529	1
ENSMUSG00000110228		
ENSMUSG00000109350	ENSG00000234906	1
ENSMUSG00000053110	ENSG00000137693	1
ENSMUSG00000102349		
ENSMUSG00000043483		
ENSMUSG00000092341		
ENSMUSG00000030307	ENSG00000132164	1
ENSMUSG00000110370		
ENSMUSG00000083443		
ENSMUSG00000021264	ENSG00000100811	1
ENSMUSG00000061048	ENSG00000062038	1
ENSMUSG00000112635		
ENSMUSG00000112039	ENSG00000185515	0
ENSMUSG00000115911		
ENSMUSG00000083922		
ENSMUSG00000071937	ENSG00000134007	0
ENSMUSG00000110346		
ENSMUSG00000076892		
ENSMUSG00000031274	ENSG00000188153	1
ENSMUSG00000048920	ENSG00000181027	1
ENSMUSG00000022987	ENSG00000167528	1
ENSMUSG00000076893		
ENSMUSG00000023267	ENSG00000111886	1
ENSMUSG00000039335	ENSG00000144962	1
ENSMUSG00000072982		
ENSMUSG00000109673		
ENSMUSG00000087373		
ENSMUSG00000090494		
ENSMUSG00000040189	ENSG00000105479	1
ENSMUSG00000020823	ENSG00000129657	1
ENSMUSG00000110032		
ENSMUSG00000109919		
ENSMUSG00000045071	ENSG00000165185	1
ENSMUSG00000110396		
ENSMUSG00000109983		
ENSMUSG00000027835	ENSG00000114209	1
ENSMUSG00000027316	ENSG00000125861	1
ENSMUSG00000021214		
ENSMUSG00000046282	ENSG00000134007	0
ENSMUSG00000006058	ENSG00000159210	1
ENSMUSG00000078676	ENSG00000108349	1
ENSMUSG00000110027		
ENSMUSG00000113498		
ENSMUSG00000114223		
ENSMUSG00000026429	ENSG00000077152	1
ENSMUSG00000114762		
ENSMUSG00000086741		
ENSMUSG00000084033		
ENSMUSG00000024963	ENSG00000110011	1
ENSMUSG00000107252	ENSG00000283516	1
ENSMUSG00000114717		
ENSMUSG00000109792		
ENSMUSG00000111568		
ENSMUSG00000115142		
ENSMUSG00000082429		
ENSMUSG00000110951		
ENSMUSG00000078586		
ENSMUSG00000111691		
ENSMUSG00000110942		
ENSMUSG00000022130	ENSG00000088451	1
ENSMUSG00000029781	ENSG00000122642	1
ENSMUSG00000110362		
ENSMUSG00000054033	ENSG00000134007	0
ENSMUSG00000030866	ENSG00000134398	1
ENSMUSG00000042446	ENSG00000146463	1
ENSMUSG00000031446	ENSG00000139842	1
ENSMUSG00000030609	ENSG00000181026	1
ENSMUSG00000053268	ENSG00000152591	0
ENSMUSG00000046415		
ENSMUSG00000106534		
ENSMUSG00000104715		
ENSMUSG00000053552	ENSG00000088881	1
ENSMUSG00000054272		
ENSMUSG00000109633		
ENSMUSG00000108186		
ENSMUSG00000110016		
ENSMUSG00000093429		
ENSMUSG00000089945	ENSG00000157654	1
ENSMUSG00000094112		
ENSMUSG00000019699	ENSG00000117020	1
ENSMUSG00000045575	ENSG00000228567	0
ENSMUSG00000015396	ENSG00000112149	1
ENSMUSG00000080918		
ENSMUSG00000107504		
ENSMUSG00000090235		
ENSMUSG00000091694		
ENSMUSG00000035528	ENSG00000056291	1
ENSMUSG00000083156		
ENSMUSG00000115367		
ENSMUSG00000111122		
ENSMUSG00000093993		
ENSMUSG00000100528		
ENSMUSG00000062037	ENSG00000284723	0
ENSMUSG00000046603	ENSG00000179152	1
ENSMUSG00000085034		
ENSMUSG00000081615		
ENSMUSG00000112114		
ENSMUSG00000083530		
ENSMUSG00000110003		
ENSMUSG00000112341		
ENSMUSG00000097934		
ENSMUSG00000081791		
ENSMUSG00000115820		
ENSMUSG00000038544	ENSG00000148153	1
ENSMUSG00000052915	ENSG00000188895	1
ENSMUSG00000112720		
ENSMUSG00000085491		
ENSMUSG00000118395		
ENSMUSG00000114192		
ENSMUSG00000110208		
ENSMUSG00000113780		
ENSMUSG00000071356	ENSG00000172023	0
ENSMUSG00000058935	ENSG00000230601	0
ENSMUSG00000113671		
ENSMUSG00000096530	ENSG00000285891	0
ENSMUSG00000029633		
ENSMUSG00000112598		
ENSMUSG00000073602	ENSG00000206073	0
ENSMUSG00000073602	ENSG00000057149	0
ENSMUSG00000113252		
ENSMUSG00000020437	ENSG00000136286	1
ENSMUSG00000113276		
ENSMUSG00000056698	ENSG00000115459	1
ENSMUSG00000089815		
ENSMUSG00000093927		
ENSMUSG00000031337	ENSG00000171100	1
ENSMUSG00000110072		
ENSMUSG00000024526	ENSG00000176194	1
ENSMUSG00000084211		
ENSMUSG00000056332		
ENSMUSG00000082122		
ENSMUSG00000025037	ENSG00000189221	1
ENSMUSG00000084310		
ENSMUSG00000115069		
ENSMUSG00000021662	ENSG00000214944	1
ENSMUSG00000113458		
ENSMUSG00000081098		
ENSMUSG00000096750	ENSG00000285891	0
ENSMUSG00000091358		
ENSMUSG00000086817		
ENSMUSG00000113186		
ENSMUSG00000102542		
ENSMUSG00000026669	ENSG00000065328	1
ENSMUSG00000065999	ENSG00000196378	0
ENSMUSG00000004356	ENSG00000120800	1
ENSMUSG00000114444		
ENSMUSG00000102715		
ENSMUSG00000111224		
ENSMUSG00000113727		
ENSMUSG00000005069	ENSG00000139197	1
ENSMUSG00000103745		
ENSMUSG00000009292	ENSG00000142185	1
ENSMUSG00000102895		
ENSMUSG00000027581	ENSG00000197457	1
ENSMUSG00000112913		
ENSMUSG00000113689		
ENSMUSG00000047036	ENSG00000185219	1
ENSMUSG00000117820		
ENSMUSG00000052794	ENSG00000105072	0
ENSMUSG00000071604	ENSG00000135063	1
ENSMUSG00000112936		
ENSMUSG00000026023	ENSG00000138395	1
ENSMUSG00000031397	ENSG00000007350	1
ENSMUSG00000098107		
ENSMUSG00000074913		
ENSMUSG00000103162		
ENSMUSG00000068341	ENSG00000172023	0
ENSMUSG00000102875		
ENSMUSG00000098124		
ENSMUSG00000079539	ENSG00000171102	0
ENSMUSG00000079539	ENSG00000122136	0
ENSMUSG00000098144		
ENSMUSG00000113221		
ENSMUSG00000027346	ENSG00000125772	1
ENSMUSG00000113371		
ENSMUSG00000110248		
ENSMUSG00000073601	ENSG00000206073	0
ENSMUSG00000073601	ENSG00000057149	0
ENSMUSG00000112277		
ENSMUSG00000097519		
ENSMUSG00000055723	ENSG00000133818	1
ENSMUSG00000112677		
ENSMUSG00000113729		
ENSMUSG00000118313		
ENSMUSG00000086851		
ENSMUSG00000036893	ENSG00000181090	1
ENSMUSG00000112481		
ENSMUSG00000024525	ENSG00000141401	1
ENSMUSG00000112501		
ENSMUSG00000118209		
ENSMUSG00000117700		
ENSMUSG00000114846		
ENSMUSG00000021428	ENSG00000124784	1
ENSMUSG00000083312		
ENSMUSG00000092274		
ENSMUSG00000103712		
ENSMUSG00000081296		
ENSMUSG00000016481	ENSG00000203710	0
ENSMUSG00000035164	ENSG00000149289	1
ENSMUSG00000071537	ENSG00000188883	1
ENSMUSG00000028356	ENSG00000106927	1
ENSMUSG00000111325		
ENSMUSG00000109952		
ENSMUSG00000052488	ENSG00000085872	1
ENSMUSG00000103251		
ENSMUSG00000034226	ENSG00000104140	1
ENSMUSG00000110103		
ENSMUSG00000103584		
ENSMUSG00000075576		
ENSMUSG00000022285	ENSG00000164924	1
ENSMUSG00000102211		
ENSMUSG00000110196		
ENSMUSG00000103646		
ENSMUSG00000087082		
ENSMUSG00000104391		
ENSMUSG00000063488	ENSG00000196345	1
ENSMUSG00000043488		
ENSMUSG00000110407		
ENSMUSG00000029047	ENSG00000157911	1
ENSMUSG00000114730		
ENSMUSG00000024816	ENSG00000126391	1
ENSMUSG00000081114		
ENSMUSG00000084015		
ENSMUSG00000111561		
ENSMUSG00000108232		
ENSMUSG00000080729		
ENSMUSG00000109487		
ENSMUSG00000097011		
ENSMUSG00000021906	ENSG00000154814	0
ENSMUSG00000111780		
ENSMUSG00000108096		
ENSMUSG00000111520		
ENSMUSG00000111112		
ENSMUSG00000102908		
ENSMUSG00000108171		
ENSMUSG00000111063		
ENSMUSG00000112210		
ENSMUSG00000096333	ENSG00000285891	0
ENSMUSG00000055067	ENSG00000185420	1
ENSMUSG00000026936		
ENSMUSG00000100000		
ENSMUSG00000104798		
ENSMUSG00000076894		
ENSMUSG00000097322		
ENSMUSG00000051586	ENSG00000243156	1
ENSMUSG00000102929		
ENSMUSG00000118539		
ENSMUSG00000028653	ENSG00000043514	1
ENSMUSG00000006412	ENSG00000143256	1
ENSMUSG00000076895		
ENSMUSG00000030691	ENSG00000137478	1
ENSMUSG00000082498		
ENSMUSG00000021928	ENSG00000123179	1
ENSMUSG00000111710		
ENSMUSG00000076896		
ENSMUSG00000028830	ENSG00000142687	1
ENSMUSG00000076897		
ENSMUSG00000079516	ENSG00000172023	0
ENSMUSG00000024935	ENSG00000106688	1
ENSMUSG00000057895	ENSG00000169981	1
ENSMUSG00000118020		
ENSMUSG00000002625	ENSG00000011243	1
ENSMUSG00000086160		
ENSMUSG00000099922		
ENSMUSG00000113387		
ENSMUSG00000106185		
ENSMUSG00000104502		
ENSMUSG00000111936		
ENSMUSG00000038323	ENSG00000178074	1
ENSMUSG00000069080	ENSG00000122133	0
ENSMUSG00000086421		
ENSMUSG00000085165		
ENSMUSG00000114155		
ENSMUSG00000041075	ENSG00000155760	1
ENSMUSG00000112068		
ENSMUSG00000104802		
ENSMUSG00000027331	ENSG00000128944	1
ENSMUSG00000113544		
ENSMUSG00000089907		
ENSMUSG00000097819		
ENSMUSG00000113986		
ENSMUSG00000112776		
ENSMUSG00000002825	ENSG00000213339	1
ENSMUSG00000089941		
ENSMUSG00000108260		
ENSMUSG00000101029		
ENSMUSG00000010122	ENSG00000142494	1
ENSMUSG00000045259	ENSG00000162755	1
ENSMUSG00000029780	ENSG00000122643	1
ENSMUSG00000051517	ENSG00000137135	1
ENSMUSG00000030577	ENSG00000012124	1
ENSMUSG00000019900	ENSG00000185002	1
ENSMUSG00000037196	ENSG00000112530	1
ENSMUSG00000115259		
ENSMUSG00000087495		
ENSMUSG00000040564	ENSG00000130208	1
ENSMUSG00000079889		
ENSMUSG00000115415		
ENSMUSG00000039879	ENSG00000112406	1
ENSMUSG00000101212		
ENSMUSG00000111163		
ENSMUSG00000111428		
ENSMUSG00000115205		
ENSMUSG00000101041		
ENSMUSG00000032551	ENSG00000163807	1
ENSMUSG00000118417		
ENSMUSG00000024277	ENSG00000166974	1
ENSMUSG00000037263	ENSG00000132746	1
ENSMUSG00000085787		
ENSMUSG00000039852	ENSG00000142599	1
ENSMUSG00000037683	ENSG00000165309	1
ENSMUSG00000044566	ENSG00000164304	1
ENSMUSG00000036401	ENSG00000204007	1
ENSMUSG00000101611		
ENSMUSG00000101769		
ENSMUSG00000111617		
ENSMUSG00000089633		
ENSMUSG00000092185		
ENSMUSG00000036768	ENSG00000163808	1
ENSMUSG00000082809		
ENSMUSG00000085338		
ENSMUSG00000027472	ENSG00000088356	1
ENSMUSG00000090073		
ENSMUSG00000103503		
ENSMUSG00000085484	ENSG00000236543	1
ENSMUSG00000096122		
ENSMUSG00000033740	ENSG00000147488	1
ENSMUSG00000019464	ENSG00000160951	1
ENSMUSG00000089993		
ENSMUSG00000097935		
ENSMUSG00000040105	ENSG00000205808	1
ENSMUSG00000029307	ENSG00000152592	1
ENSMUSG00000108410		
ENSMUSG00000101943		
ENSMUSG00000104312		
ENSMUSG00000039224		
ENSMUSG00000003135	ENSG00000158435	1
ENSMUSG00000076898		
ENSMUSG00000064202	ENSG00000106686	0
ENSMUSG00000031576	ENSG00000215262	0
ENSMUSG00000074004	ENSG00000198488	1
ENSMUSG00000025362	ENSG00000197728	1
ENSMUSG00000086646		
ENSMUSG00000025931	ENSG00000170915	1
ENSMUSG00000020941	ENSG00000006062	1
ENSMUSG00000113744		
ENSMUSG00000112986		
ENSMUSG00000109913		
ENSMUSG00000061469	ENSG00000285891	0
ENSMUSG00000076899		
ENSMUSG00000018377	ENSG00000136451	1
ENSMUSG00000096796		
ENSMUSG00000051793		
ENSMUSG00000076900		
ENSMUSG00000024485	ENSG00000113073	1
ENSMUSG00000112590		
ENSMUSG00000076901		
ENSMUSG00000105615		
ENSMUSG00000112584		
ENSMUSG00000038160	ENSG00000057663	1
ENSMUSG00000076902		
ENSMUSG00000067942	ENSG00000170949	0
ENSMUSG00000067942	ENSG00000197497	0
ENSMUSG00000028643	ENSG00000177868	1
ENSMUSG00000084306		
ENSMUSG00000035811		
ENSMUSG00000043468	ENSG00000134249	1
ENSMUSG00000100724		
ENSMUSG00000070003	ENSG00000130511	1
ENSMUSG00000070383		
ENSMUSG00000021905	ENSG00000154813	1
ENSMUSG00000057672	ENSG00000123143	1
ENSMUSG00000027430	ENSG00000284776	1
ENSMUSG00000029700	ENSG00000081800	1
ENSMUSG00000076903		
ENSMUSG00000069020	ENSG00000167118	1
ENSMUSG00000048234	ENSG00000163162	1
ENSMUSG00000107750		
ENSMUSG00000069014		
ENSMUSG00000076904		
ENSMUSG00000102879		
ENSMUSG00000086064		
ENSMUSG00000076905		
ENSMUSG00000093962	ENSG00000285891	0
ENSMUSG00000106486		
ENSMUSG00000030760	ENSG00000078124	1
ENSMUSG00000026113	ENSG00000040933	1
ENSMUSG00000076906		
ENSMUSG00000030470	ENSG00000129170	1
ENSMUSG00000076907		
ENSMUSG00000078635		
ENSMUSG00000076908		
ENSMUSG00000112004		
ENSMUSG00000110734		
ENSMUSG00000112524		
ENSMUSG00000076909		
ENSMUSG00000101338		
ENSMUSG00000112661		
ENSMUSG00000111458		
ENSMUSG00000105315		
ENSMUSG00000111503		
ENSMUSG00000023140	ENSG00000115386	0
ENSMUSG00000085528		
ENSMUSG00000110858		
ENSMUSG00000076910		
ENSMUSG00000085213		
ENSMUSG00000096065		
ENSMUSG00000030865	ENSG00000166869	1
ENSMUSG00000076911		
ENSMUSG00000066000	ENSG00000196378	0
ENSMUSG00000111885		
ENSMUSG00000112812		
ENSMUSG00000076912		
ENSMUSG00000112086		
ENSMUSG00000076913		
ENSMUSG00000106003		
ENSMUSG00000034429		
ENSMUSG00000076914		
ENSMUSG00000084052		
ENSMUSG00000118064		
ENSMUSG00000040451	ENSG00000198964	1
ENSMUSG00000076915		
ENSMUSG00000076916		
ENSMUSG00000112682		
ENSMUSG00000087278		
ENSMUSG00000046201	ENSG00000213079	1
ENSMUSG00000076917		
ENSMUSG00000112247		
ENSMUSG00000079698		
ENSMUSG00000076918		
ENSMUSG00000027876	ENSG00000134193	1
ENSMUSG00000036578	ENSG00000221946	1
ENSMUSG00000022386	ENSG00000100416	1
ENSMUSG00000020717	ENSG00000261371	1
ENSMUSG00000102686		
ENSMUSG00000086130		
ENSMUSG00000076919		
ENSMUSG00000030890	ENSG00000166333	1
ENSMUSG00000106746		
ENSMUSG00000070794		
ENSMUSG00000070704		
ENSMUSG00000021469	ENSG00000120149	1
ENSMUSG00000062518	ENSG00000196378	0
ENSMUSG00000045942	ENSG00000285891	0
ENSMUSG00000085894		
ENSMUSG00000056184		
ENSMUSG00000100956		
ENSMUSG00000093580		
ENSMUSG00000100942		
ENSMUSG00000079598	ENSG00000236279	1
ENSMUSG00000100333		
ENSMUSG00000086153		
ENSMUSG00000040554	ENSG00000129221	1
ENSMUSG00000106860		
ENSMUSG00000102495		
ENSMUSG00000069818		
ENSMUSG00000020385	ENSG00000113240	1
ENSMUSG00000099863		
ENSMUSG00000109940		
ENSMUSG00000026154	ENSG00000154079	1
ENSMUSG00000001103	ENSG00000274529	1
ENSMUSG00000064128	ENSG00000151849	1
ENSMUSG00000030978	ENSG00000167325	1
ENSMUSG00000053702		
ENSMUSG00000026961	ENSG00000184709	1
