@relation Data_Cortex_Nuclear

@attribute ﻿MouseID {309_1,309_2,309_3,309_4,309_5,309_6,309_7,309_8,309_9,309_10,309_11,309_12,309_13,309_14,309_15,311_1,311_2,311_3,311_4,311_5,311_6,311_7,311_8,311_9,311_10,311_11,311_12,311_13,311_14,311_15,320_1,320_2,320_3,320_4,320_5,320_6,320_7,320_8,320_9,320_10,320_11,320_12,320_13,320_14,320_15,321_1,321_2,321_3,321_4,321_5,321_6,321_7,321_8,321_9,321_10,321_11,321_12,321_13,321_14,321_15,322_1,322_2,322_3,322_4,322_5,322_6,322_7,322_8,322_9,322_10,322_11,322_12,322_13,322_14,322_15,3415_1,3415_2,3415_3,3415_4,3415_5,3415_6,3415_7,3415_8,3415_9,3415_10,3415_11,3415_12,3415_13,3415_14,3415_15,3499_1,3499_2,3499_3,3499_4,3499_5,3499_6,3499_7,3499_8,3499_9,3499_10,3499_11,3499_12,3499_13,3499_14,3499_15,3507_1,3507_2,3507_3,3507_4,3507_5,3507_6,3507_7,3507_8,3507_9,3507_10,3507_11,3507_12,3507_13,3507_14,3507_15,3520_1,3520_2,3520_3,3520_4,3520_5,3520_6,3520_7,3520_8,3520_9,3520_10,3520_11,3520_12,3520_13,3520_14,3520_15,3521_1,3521_2,3521_3,3521_4,3521_5,3521_6,3521_7,3521_8,3521_9,3521_10,3521_11,3521_12,3521_13,3521_14,3521_15,294_1,294_2,294_3,294_4,294_5,294_6,294_7,294_8,294_9,294_10,294_11,294_12,294_13,294_14,294_15,3412_1,3412_2,3412_3,3412_4,3412_5,3412_6,3412_7,3412_8,3412_9,3412_10,3412_11,3412_12,3412_13,3412_14,3412_15,3413_1,3413_2,3413_3,3413_4,3413_5,3413_6,3413_7,3413_8,3413_9,3413_10,3413_11,3413_12,3413_13,3413_14,3413_15,3419_1,3419_2,3419_3,3419_4,3419_5,3419_6,3419_7,3419_8,3419_9,3419_10,3419_11,3419_12,3419_13,3419_14,3419_15,3420_1,3420_2,3420_3,3420_4,3420_5,3420_6,3420_7,3420_8,3420_9,3420_10,3420_11,3420_12,3420_13,3420_14,3420_15,3500_1,3500_2,3500_3,3500_4,3500_5,3500_6,3500_7,3500_8,3500_9,3500_10,3500_11,3500_12,3500_13,3500_14,3500_15,3503_1,3503_2,3503_3,3503_4,3503_5,3503_6,3503_7,3503_8,3503_9,3503_10,3503_11,3503_12,3503_13,3503_14,3503_15,362_1,362_2,362_3,362_4,362_5,362_6,362_7,362_8,362_9,362_10,362_11,362_12,362_13,362_14,362_15,364_1,364_2,364_3,364_4,364_5,364_6,364_7,364_8,364_9,364_10,364_11,364_12,364_13,364_14,364_15,365_1,365_2,365_3,365_4,365_5,365_6,365_7,365_8,365_9,365_10,365_11,365_12,365_13,365_14,365_15,3477_1,3477_2,3477_3,3477_4,3477_5,3477_6,3477_7,3477_8,3477_9,3477_10,3477_11,3477_12,3477_13,3477_14,3477_15,3478_1,3478_2,3478_3,3478_4,3478_5,3478_6,3478_7,3478_8,3478_9,3478_10,3478_11,3478_12,3478_13,3478_14,3478_15,3479_1,3479_2,3479_3,3479_4,3479_5,3479_6,3479_7,3479_8,3479_9,3479_10,3479_11,3479_12,3479_13,3479_14,3479_15,3480_1,3480_2,3480_3,3480_4,3480_5,3480_6,3480_7,3480_8,3480_9,3480_10,3480_11,3480_12,3480_13,3480_14,3480_15,3484_1,3484_2,3484_3,3484_4,3484_5,3484_6,3484_7,3484_8,3484_9,3484_10,3484_11,3484_12,3484_13,3484_14,3484_15,3497_1,3497_2,3497_3,3497_4,3497_5,3497_6,3497_7,3497_8,3497_9,3497_10,3497_11,3497_12,3497_13,3497_14,3497_15,50810A_1,50810A_2,50810A_3,50810A_4,50810A_5,50810A_6,50810A_7,50810A_8,50810A_9,50810A_10,50810A_11,50810A_12,50810A_13,50810A_14,50810A_15,50810D_1,50810D_2,50810D_3,50810D_4,50810D_5,50810D_6,50810D_7,50810D_8,50810D_9,50810D_10,50810D_11,50810D_12,50810D_13,50810D_14,50810D_15,50810F_1,50810F_2,50810F_3,50810F_4,50810F_5,50810F_6,50810F_7,50810F_8,50810F_9,50810F_10,50810F_11,50810F_12,50810F_13,50810F_14,50810F_15,3422_1,3422_2,3422_3,3422_4,3422_5,3422_6,3422_7,3422_8,3422_9,3422_10,3422_11,3422_12,3422_13,3422_14,3422_15,3423_1,3423_2,3423_3,3423_4,3423_5,3423_6,3423_7,3423_8,3423_9,3423_10,3423_11,3423_12,3423_13,3423_14,3423_15,3424_1,3424_2,3424_3,3424_4,3424_5,3424_6,3424_7,3424_8,3424_9,3424_10,3424_11,3424_12,3424_13,3424_14,3424_15,3481_1,3481_2,3481_3,3481_4,3481_5,3481_6,3481_7,3481_8,3481_9,3481_10,3481_11,3481_12,3481_13,3481_14,3481_15,3488_1,3488_2,3488_3,3488_4,3488_5,3488_6,3488_7,3488_8,3488_9,3488_10,3488_11,3488_12,3488_13,3488_14,3488_15,3489_1,3489_2,3489_3,3489_4,3489_5,3489_6,3489_7,3489_8,3489_9,3489_10,3489_11,3489_12,3489_13,3489_14,3489_15,3490_1,3490_2,3490_3,3490_4,3490_5,3490_6,3490_7,3490_8,3490_9,3490_10,3490_11,3490_12,3490_13,3490_14,3490_15,3516_1,3516_2,3516_3,3516_4,3516_5,3516_6,3516_7,3516_8,3516_9,3516_10,3516_11,3516_12,3516_13,3516_14,3516_15,J2292_1,J2292_2,J2292_3,J2292_4,J2292_5,J2292_6,J2292_7,J2292_8,J2292_9,J2292_10,J2292_11,J2292_12,J2292_13,J2292_14,J2292_15,3414_1,3414_2,3414_3,3414_4,3414_5,3414_6,3414_7,3414_8,3414_9,3414_10,3414_11,3414_12,3414_13,3414_14,3414_15,3416_1,3416_2,3416_3,3416_4,3416_5,3416_6,3416_7,3416_8,3416_9,3416_10,3416_11,3416_12,3416_13,3416_14,3416_15,3417_1,3417_2,3417_3,3417_4,3417_5,3417_6,3417_7,3417_8,3417_9,3417_10,3417_11,3417_12,3417_13,3417_14,3417_15,3429_1,3429_2,3429_3,3429_4,3429_5,3429_6,3429_7,3429_8,3429_9,3429_10,3429_11,3429_12,3429_13,3429_14,3429_15,3504_1,3504_2,3504_3,3504_4,3504_5,3504_6,3504_7,3504_8,3504_9,3504_10,3504_11,3504_12,3504_13,3504_14,3504_15,3505_1,3505_2,3505_3,3505_4,3505_5,3505_6,3505_7,3505_8,3505_9,3505_10,3505_11,3505_12,3505_13,3505_14,3505_15,3522_1,3522_2,3522_3,3522_4,3522_5,3522_6,3522_7,3522_8,3522_9,3522_10,3522_11,3522_12,3522_13,3522_14,3522_15,361_1,361_2,361_3,361_4,361_5,361_6,361_7,361_8,361_9,361_10,361_11,361_12,361_13,361_14,361_15,363_1,363_2,363_3,363_4,363_5,363_6,363_7,363_8,363_9,363_10,363_11,363_12,363_13,363_14,363_15,293_1,293_2,293_3,293_4,293_5,293_6,293_7,293_8,293_9,293_10,293_11,293_12,293_13,293_14,293_15,3411_1,3411_2,3411_3,3411_4,3411_5,3411_6,3411_7,3411_8,3411_9,3411_10,3411_11,3411_12,3411_13,3411_14,3411_15,3418_1,3418_2,3418_3,3418_4,3418_5,3418_6,3418_7,3418_8,3418_9,3418_10,3418_11,3418_12,3418_13,3418_14,3418_15,3501_1,3501_2,3501_3,3501_4,3501_5,3501_6,3501_7,3501_8,3501_9,3501_10,3501_11,3501_12,3501_13,3501_14,3501_15,3502_1,3502_2,3502_3,3502_4,3502_5,3502_6,3502_7,3502_8,3502_9,3502_10,3502_11,3502_12,3502_13,3502_14,3502_15,3530_1,3530_2,3530_3,3530_4,3530_5,3530_6,3530_7,3530_8,3530_9,3530_10,3530_11,3530_12,3530_13,3530_14,3530_15,3534_1,3534_2,3534_3,3534_4,3534_5,3534_6,3534_7,3534_8,3534_9,3534_10,3534_11,3534_12,3534_13,3534_14,3534_15,3605_1,3605_2,3605_3,3605_4,3605_5,3605_6,3605_7,3605_8,3605_9,3605_10,3605_11,3605_12,3605_13,3605_14,3605_15,3606_1,3606_2,3606_3,3606_4,3606_5,3606_6,3606_7,3606_8,3606_9,3606_10,3606_11,3606_12,3606_13,3606_14,3606_15,18899_1,18899_2,18899_3,18899_4,18899_5,18899_6,18899_7,18899_8,18899_9,18899_10,18899_11,18899_12,18899_13,18899_14,18899_15,3476_1,3476_2,3476_3,3476_4,3476_5,3476_6,3476_7,3476_8,3476_9,3476_10,3476_11,3476_12,3476_13,3476_14,3476_15,3483_1,3483_2,3483_3,3483_4,3483_5,3483_6,3483_7,3483_8,3483_9,3483_10,3483_11,3483_12,3483_13,3483_14,3483_15,3498_1,3498_2,3498_3,3498_4,3498_5,3498_6,3498_7,3498_8,3498_9,3498_10,3498_11,3498_12,3498_13,3498_14,3498_15,50810B_1,50810B_2,50810B_3,50810B_4,50810B_5,50810B_6,50810B_7,50810B_8,50810B_9,50810B_10,50810B_11,50810B_12,50810B_13,50810B_14,50810B_15,50810C_1,50810C_2,50810C_3,50810C_4,50810C_5,50810C_6,50810C_7,50810C_8,50810C_9,50810C_10,50810C_11,50810C_12,50810C_13,50810C_14,50810C_15,50810E_1,50810E_2,50810E_3,50810E_4,50810E_5,50810E_6,50810E_7,50810E_8,50810E_9,50810E_10,50810E_11,50810E_12,50810E_13,50810E_14,50810E_15,3421_1,3421_2,3421_3,3421_4,3421_5,3421_6,3421_7,3421_8,3421_9,3421_10,3421_11,3421_12,3421_13,3421_14,3421_15,3425_1,3425_2,3425_3,3425_4,3425_5,3425_6,3425_7,3425_8,3425_9,3425_10,3425_11,3425_12,3425_13,3425_14,3425_15,3426_1,3426_2,3426_3,3426_4,3426_5,3426_6,3426_7,3426_8,3426_9,3426_10,3426_11,3426_12,3426_13,3426_14,3426_15,3491_1,3491_2,3491_3,3491_4,3491_5,3491_6,3491_7,3491_8,3491_9,3491_10,3491_11,3491_12,3491_13,3491_14,3491_15,3513_1,3513_2,3513_3,3513_4,3513_5,3513_6,3513_7,3513_8,3513_9,3513_10,3513_11,3513_12,3513_13,3513_14,3513_15,3517_1,3517_2,3517_3,3517_4,3517_5,3517_6,3517_7,3517_8,3517_9,3517_10,3517_11,3517_12,3517_13,3517_14,3517_15,3525_1,3525_2,3525_3,3525_4,3525_5,3525_6,3525_7,3525_8,3525_9,3525_10,3525_11,3525_12,3525_13,3525_14,3525_15,J1291_1,J1291_2,J1291_3,J1291_4,J1291_5,J1291_6,J1291_7,J1291_8,J1291_9,J1291_10,J1291_11,J1291_12,J1291_13,J1291_14,J1291_15,J3295_1,J3295_2,J3295_3,J3295_4,J3295_5,J3295_6,J3295_7,J3295_8,J3295_9,J3295_10,J3295_11,J3295_12,J3295_13,J3295_14,J3295_15}
@attribute DYRK1A_N numeric
@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute NR1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute pNR2B_N numeric
@attribute pPKCAB_N numeric
@attribute pRSK_N numeric
@attribute AKT_N numeric
@attribute BRAF_N numeric
@attribute CAMKII_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute JNK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute RSK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute MTOR_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute AMPKA_N numeric
@attribute NR2B_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute TIAM1_N numeric
@attribute pP70S6_N numeric
@attribute NUMB_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute RRP1_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute ERBB4_N numeric
@attribute nNOS_N numeric
@attribute Tau_N numeric
@attribute GFAP_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute pCFOS_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute EGR1_N numeric
@attribute H3MeK4_N numeric
@attribute CaNA_N numeric
@attribute Genotype {Control,Ts65Dn}
@attribute Treatment {Memantine,Saline}
@attribute Behavior {C/S,S/C}
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
3413_3,0.211927,0.394641,0.266897,2.261798,4.342351,0.208816,0.151513,5.227917,0.196975,0.933016,0.32083,0.332498,0.271305,0.257649,0.893258,1.132498,1.760674,1.171219,0.469317,0.739153,0.158513,0.268799,0.12688,1.400691,2.352031,0.972515,0.192135,0.233103,0.607087,0.115557,0.30726,2.463354,0.783405,0.391962,0.410285,0.881417,0.479689,0.354365,0.533362,0.311322,0.264736,0.354365,0.273639,0.212932,1.381077,0.147575,1.63619,0.283272,0.395793,1.085926,0.145779,0.157193,0.193233,0.140738,0.170925,0.239411,0.180659,0.116345,0.274408,0.152964,0.621589,0.320586,1.982212,2.434324,0.19219,1.540703,0.880932,0.247697,0.135813,0.123819,0.140738,0.154818,0.470305,0.12747,0.174344,0.165073,0.886552,Control,Memantine,S/C,c-SC-m
3413_4,0.203736,0.349683,0.232139,2.032773,3.881145,0.204392,0.148023,4.940245,0.164955,0.919598,0.29539,0.307953,0.255626,0.233122,0.82565,1.013328,1.546756,1.107931,0.429321,0.673913,0.161241,0.273432,0.133821,1.147477,2.108914,0.898187,0.187241,0.214988,0.554184,0.113939,0.287852,2.106729,0.639611,0.37459,0.410422,0.899825,0.481429,0.337667,0.486454,0.28097,0.273214,0.34149,0.268844,0.178554,1.17724,0.13421,1.435766,0.258596,0.32743,1.159322,0.124663,0.162919,0.177447,0.127361,0.158423,0.19917,0.153649,0.104324,0.270149,0.12826,0.613283,0.269249,2.021723,2.292632,0.157593,1.35863,0.821169,0.216603,0.124663,0.112902,0.127361,0.145486,0.420062,0.116223,0.161743,0.148737,1.006157,Control,Memantine,S/C,c-SC-m
3413_5,0.194417,0.348331,0.255172,2.044992,3.7133,0.196059,0.147893,4.827586,0.169458,0.887575,0.294362,0.303558,0.256377,0.231199,0.812917,1.000547,1.584346,1.093377,0.436672,0.658675,0.160263,0.268747,0.128736,1.13618,2.054078,0.902573,0.188944,0.249589,0.56081,0.116037,0.289765,2.088451,0.644882,0.411823,0.408101,0.766065,0.474001,0.33202,0.475862,0.278927,0.269294,0.337055,0.274548,0.186175,1.244421,0.141333,1.457614,0.26407,0.346316,1.046807,0.126877,0.148211,0.181754,0.128842,0.162386,0.208842,0.158035,0.109333,0.282456,0.132211,0.601825,0.278456,2.052421,2.327439,0.164772,1.332,0.840351,0.217193,0.128491,0.116491,0.128842,0.157053,0.457825,0.119368,0.167789,0.152,0.998667,Control,Memantine,S/C,c-SC-m
3413_6,0.197589,0.350795,0.239452,2.044493,3.62674,0.201534,0.150247,4.934466,0.171726,0.861589,0.298082,0.312,0.253589,0.236822,0.816329,0.993315,1.562301,1.09589,0.441644,0.652932,0.164164,0.273315,0.142356,1.167123,2.031342,0.910356,0.190685,0.217534,0.557589,0.114192,0.283616,2.101589,0.648767,0.390466,0.397918,0.770082,0.486027,0.326137,0.506521,0.280986,0.262137,0.33326,0.271452,0.190211,1.301716,0.139164,1.501991,0.272754,0.338716,1.057056,0.135617,0.147926,0.185649,0.128955,0.167041,0.213308,0.166027,0.105568,0.280791,0.137644,0.624285,0.270799,2.121932,2.390413,0.166172,1.386504,0.859894,0.220838,0.131562,0.122004,0.128955,0.143292,0.427123,0.120122,0.168127,0.156904,0.988053,Control,Memantine,S/C,c-SC-m
3413_7,0.179263,0.321798,0.221029,1.880933,3.384381,0.194643,0.140016,4.325908,0.159242,0.917131,0.268629,0.280827,0.24516,0.21957,0.750066,0.871917,1.369531,0.996287,0.406921,0.608724,0.158313,0.257359,0.131663,0.936887,1.87974,0.847653,0.180854,0.199284,0.494829,0.115752,0.282816,1.772342,0.553699,0.362636,0.399761,0.718775,0.47441,0.31782,0.466985,0.265845,0.264651,0.330416,0.277115,0.156264,1.080516,0.13075,1.241458,0.243401,0.282599,1.044849,0.112121,0.142403,0.167211,0.122009,0.153174,0.186369,0.144169,0.096142,0.254789,0.112033,0.586828,0.249846,1.96601,2.182043,0.130132,1.261058,0.786793,0.211707,0.144522,0.127924,0.122009,0.120862,0.376269,0.118301,0.167299,0.156264,0.951179,Control,Memantine,S/C,c-SC-m
3413_8,0.195425,0.316732,0.217386,1.806013,3.183399,0.205752,0.140392,4.297647,0.15098,0.895817,0.261307,0.26915,0.236863,0.217516,0.722353,0.853333,1.336471,0.988758,0.398431,0.588627,0.160131,0.259477,0.129412,0.931895,1.853595,0.851634,0.179216,0.189935,0.487451,0.113725,0.267843,1.742614,0.549804,0.375033,0.398039,0.69098,0.472549,0.312026,0.449673,0.263007,0.256863,0.322876,0.287712,0.165396,1.147785,0.133987,1.290487,0.251997,0.286311,1.002088,0.123911,0.151507,0.173293,0.126816,0.155229,0.193174,0.149056,0.111656,0.266249,0.119099,0.623366,0.258896,2.020516,2.271423,0.158588,1.294481,0.819717,0.217774,0.130991,0.116921,0.126816,0.137255,0.39252,0.12264,0.171478,0.162672,0.9813,Control,Memantine,S/C,c-SC-m
3413_9,0.175965,0.319864,0.222237,1.837852,3.248827,0.193952,0.141293,4.352711,0.150938,0.806048,0.262643,0.279979,0.234359,0.216371,0.727842,0.845412,1.350886,0.987878,0.406152,0.577164,0.157847,0.257299,0.123436,0.900938,1.827555,0.861314,0.17805,0.199166,0.491528,0.114833,0.266945,1.732664,0.550834,0.375652,0.400808,0.701251,0.46598,0.299791,0.446038,0.260428,0.255996,0.325339,0.268509,0.17057,1.160493,0.138752,1.344499,0.26248,0.30447,0.963143,0.125128,0.152001,0.173183,0.123635,0.162359,0.200802,0.156947,0.10572,0.271158,0.123822,0.627228,0.248577,2.07782,2.320425,0.159373,1.309788,0.832322,0.221237,0.132686,0.129421,0.123635,0.138938,0.424186,0.125408,0.175516,0.174676,0.989083,Control,Memantine,S/C,c-SC-m
3413_10,0.16433,0.290535,0.212387,1.670465,2.819603,0.170172,0.133947,3.738972,0.135261,0.8792,0.251534,0.269062,0.236635,0.21151,0.663161,0.754747,1.199533,0.90184,0.399065,0.5539,0.154543,0.25168,0.12825,0.78177,1.601081,0.748174,0.173532,0.186532,0.430762,0.111744,0.264242,1.485685,0.465089,0.379492,0.411189,0.671633,0.458224,0.301052,0.468303,0.253725,0.266871,0.313322,0.289804,0.148278,0.996482,0.129624,1.143375,0.234517,0.266283,1.004477,0.102761,0.140497,0.157659,0.120136,0.146786,0.188466,0.146253,0.095832,0.237075,0.105532,0.630956,0.241872,1.904594,2.139644,0.158405,1.241019,0.785417,0.200405,0.126639,0.117045,0.120136,0.137405,0.400277,0.142309,0.196568,0.163415,0.92698,Control,Memantine,S/C,c-SC-m
3413_11,0.168493,0.292269,0.198159,1.634955,2.726874,0.1796,0.134006,3.733889,0.134882,0.853281,0.24536,0.264212,0.230454,0.199766,0.665059,0.746018,1.212918,0.883092,0.375274,0.551659,0.152857,0.250329,0.125237,0.794681,1.564811,0.741049,0.173608,0.173316,0.434751,0.113985,0.261581,1.48809,0.468508,0.365775,0.406985,0.660383,0.45521,0.300161,0.43855,0.257636,0.263627,0.313313,0.282478,0.153632,1.013499,0.134026,1.16156,0.234626,0.280694,0.907864,0.107671,0.141097,0.151061,0.125241,0.151489,0.178059,0.142918,0.104457,0.245982,0.108849,0.616563,0.254446,1.900043,2.163595,0.16531,1.267088,0.771373,0.21352,0.132205,0.119991,0.125241,0.13499,0.362867,0.124705,0.180523,0.167774,0.950075,Control,Memantine,S/C,c-SC-m
3413_12,0.189803,0.332433,0.22014,1.792726,3.025095,0.199492,0.147078,4.087834,0.146601,0.936309,0.275254,0.283672,0.239676,0.222046,0.69298,0.797014,1.324015,0.97967,0.44028,0.601493,0.164072,0.274301,0.130559,0.855623,1.700604,0.802891,0.17662,0.207433,0.469028,0.123412,0.26763,1.604511,0.504606,0.400731,0.441074,0.717598,0.487294,0.31385,0.473475,0.272236,0.276048,0.338469,0.294314,0.157479,1.056576,0.133979,1.186435,0.24613,0.284998,0.880833,0.109812,0.142221,0.161822,0.129747,0.163158,0.180866,0.151687,0.104466,0.25103,0.111594,0.607529,0.263058,1.940973,2.180644,0.17062,1.27375,0.806437,0.219735,0.13732,0.120503,0.129747,0.144448,0.375766,0.141775,0.184653,0.176857,0.994431,Control,Memantine,S/C,c-SC-m
3413_13,0.145327,0.245359,0.18598,1.403329,2.290973,0.164693,0.122759,3.085787,0.127401,0.856114,0.211908,0.229834,0.196383,0.181978,0.555858,0.639245,1.002561,0.792734,0.334027,0.510883,0.146287,0.235275,0.113636,0.702145,1.284091,0.613636,0.153969,0.163252,0.352593,0.107394,0.235595,1.185019,0.401889,0.342029,0.390525,0.608515,0.428457,0.285211,0.423496,0.247119,0.253361,0.293694,0.272887,0.133553,0.921974,0.133026,1.083421,0.214211,0.247237,0.947105,0.103421,0.139079,0.153421,0.118026,0.153289,0.165263,0.150789,0.097632,0.223684,0.107895,0.629342,0.249737,1.914474,2.053684,0.174605,1.204079,0.745526,0.206842,0.128421,0.133553,0.118026,0.141974,0.367632,0.114868,0.185921,0.162895,0.872895,Control,Memantine,S/C,c-SC-m
3413_14,0.156849,0.261185,0.197271,1.496977,2.47383,0.169632,0.140266,3.505614,0.127483,0.904129,0.243911,0.239592,0.210054,0.205044,0.599758,0.677665,1.095526,0.811194,0.387459,0.548281,0.143894,0.235619,0.119883,0.729487,1.389186,0.665227,0.169287,0.171705,0.368112,0.113664,0.242356,1.266713,0.435136,0.385732,0.427535,0.650199,0.472793,0.304889,0.445155,0.258076,0.263431,0.319399,0.293315,0.144958,0.94157,0.133403,1.080095,0.221507,0.259848,0.889049,0.104386,0.151129,0.150735,0.118435,0.155331,0.162684,0.147321,0.111345,0.226628,0.112132,0.628939,0.259848,1.907957,2.042542,0.170168,1.205751,0.780331,0.220063,0.136423,0.132222,0.118435,0.158351,0.364233,0.124737,0.226234,0.168199,0.848214,Control,Memantine,S/C,c-SC-m
3413_15,0.171823,0.299475,0.228644,1.687682,2.703833,0.186028,0.154894,3.7554,0.147305,1.024713,0.277097,0.277097,0.237206,0.224557,0.682818,0.756178,1.23273,0.936564,0.409224,0.619187,0.17124,0.283518,0.142051,0.821755,1.545437,0.730881,0.174158,0.195563,0.440163,0.129597,0.278264,1.427126,0.4892,0.431601,0.470325,0.731465,0.533567,0.338976,0.50613,0.293053,0.301226,0.354155,0.326912,0.144924,0.978505,0.132216,1.092605,0.224821,0.255103,0.818981,0.105719,0.150602,0.149655,0.119373,0.157226,0.162769,0.147222,0.102204,0.23104,0.108963,0.610653,0.254292,1.90726,2.071515,0.177099,1.218737,0.776531,0.223334,0.156009,0.118291,0.119373,0.155468,0.345681,0.146681,0.204542,0.175612,0.879005,Control,Memantine,S/C,c-SC-m
3419_1,0.296895,0.457617,0.294585,2.113069,3.813141,0.23148,0.194079,5.318989,0.221083,1.241877,0.411408,0.356101,0.291697,0.316101,0.788592,1.023538,1.571841,1.286931,0.459928,0.655451,0.265848,0.35148,0.198412,1.092563,2.375162,1.083032,0.236679,0.263827,0.619928,0.176462,0.346282,2.210108,0.823394,0.441444,0.42296,0.834946,0.567509,0.382816,0.556968,0.344982,0.325199,0.411119,0.475668,0.16424,0.837569,0.13955,1.928733,0.272949,0.366374,1.177354,0.323053,0.146242,0.192005,0.127069,0.151126,0.189292,0.220675,0.100027,0.183051,0.104278,0.463326,0.259021,1.275662,2.242561,0.159266,1.394411,0.715113,0.192548,?,?,0.127069,0.100118,0.404902,0.224654,0.152483,?,0.901329,Control,Memantine,S/C,c-SC-m
3419_2,0.288121,0.463549,0.29059,2.148853,3.880627,0.233517,0.191548,5.349259,0.214058,1.213186,0.408365,0.358989,0.286088,0.309904,0.799158,1.004792,1.622713,1.248766,0.471536,0.672524,0.270404,0.35623,0.20912,1.101365,2.425791,1.077549,0.237293,0.265611,0.620244,0.177026,0.329219,2.229742,0.839529,0.441475,0.408365,0.829364,0.582341,0.394714,0.5851,0.332704,0.33038,0.409527,0.48054,0.167774,0.870801,0.137689,1.962994,0.280362,0.382983,1.151347,0.323551,0.148948,0.191768,0.12883,0.15024,0.195183,0.22739,0.110004,0.184755,0.106035,0.476098,0.275471,1.288852,2.247785,0.161776,1.407346,0.736157,0.195736,?,?,0.12883,0.104097,0.406146,0.228498,0.147471,?,0.930509,Control,Memantine,S/C,c-SC-m
3419_3,0.306917,0.468636,0.279474,2.098152,3.481938,0.234668,0.184122,5.097872,0.205405,1.160179,0.401008,0.346822,0.278213,0.310977,0.773033,0.977597,1.570849,1.211005,0.472837,0.659059,0.263232,0.348782,0.200364,1.043965,2.265052,1.033604,0.224587,0.256371,0.605713,0.17012,0.32946,2.157939,0.795856,0.318958,0.407309,0.825399,0.544245,0.366844,0.521003,0.321619,0.300896,0.396948,0.456175,0.164709,0.832532,0.130094,1.81438,0.273358,0.352821,0.974373,0.297028,0.147802,0.181705,0.124577,0.143887,0.181972,0.236786,0.10598,0.180904,0.108738,0.446254,0.257163,1.253604,2.172095,0.159726,1.419114,0.730913,0.186866,?,?,0.124577,0.108649,0.422406,0.216854,0.151006,?,0.895978,Control,Memantine,S/C,c-SC-m
3419_4,0.256428,0.4246,0.282662,1.945101,3.305247,0.238881,0.188673,4.63499,0.211084,1.185893,0.3836,0.344684,0.283356,0.300382,0.700139,0.949444,1.410354,1.169736,0.421647,0.599896,0.278839,0.352328,0.205698,0.977241,1.987318,0.994267,0.218207,0.252259,0.578179,0.178075,0.31706,1.90549,0.77606,0.411918,0.424079,0.757992,0.536831,0.341209,0.557505,0.321577,0.312196,0.379951,0.474635,0.160321,0.879698,0.139764,1.868629,0.259701,0.350322,1.144873,0.329765,0.152415,0.185865,0.126384,0.152415,0.194502,0.238779,0.112517,0.192921,0.099745,0.511495,0.264688,1.356648,2.223574,0.157158,1.393261,0.760127,0.198881,?,?,0.126384,0.098771,0.428293,0.218708,0.145968,?,0.946843,Control,Memantine,S/C,c-SC-m
3419_5,0.31847,0.433204,0.284984,1.949771,3.143638,0.265069,0.191752,4.689108,0.21202,1.176771,0.403772,0.345435,0.279873,0.302785,0.734403,0.927564,1.448361,1.153155,0.470568,0.58583,0.278287,0.355129,0.211139,0.962284,2.039831,0.97092,0.226648,0.263659,0.590412,0.181001,0.320056,1.947303,0.784808,0.409588,0.403595,0.765245,0.562566,0.352661,0.588474,0.323934,0.311421,0.389496,0.440078,0.162713,0.91364,0.142451,1.869286,0.249197,0.347788,1.093279,0.331851,0.15876,0.190141,0.129602,0.155794,0.193724,0.231406,0.104769,0.194341,0.09785,0.522856,0.267976,1.359526,2.25661,0.149246,1.408204,0.758957,0.208055,?,?,0.129602,0.100074,0.408451,0.239437,0.149493,?,0.987398,Control,Memantine,S/C,c-SC-m
